# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 18:42:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by tfopwg_disp asc
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tid,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
861.01,372913430,FP,119.5335180,-60.7804990,-3.8100000,12.3580000,2459169.0530690,6.7391601,2.5370000,3040.0000000,30.8876000,5656.7300000,2416.0000000,8.3502000,422.3580000,10341.0000000,3.8000000,3.3900000
868.01,271596418,FP,108.5680160,-74.9705280,3.5620000,59.9570000,2458325.7487710,0.5561090,1.0967080,172.8601890,1.6090490,8967.4525288,2481.9156706,10.7109000,230.6970000,5670.4500000,4.1664400,1.1832900
879.01,37084932,FP,98.1237720,-3.5448400,-0.0240000,-2.4760000,2458470.6443100,6.5845400,3.3950000,5500.9400000,,1274.1100000,1664.0000000,9.5254000,602.7260000,8829.0000000,3.9100000,
881.01,237808867,FP,104.4798840,5.7480280,-4.3030000,-1.9560000,2458468.8646700,0.5670800,1.2530000,980.0000000,29.9735000,3660.0000000,2166.0000000,9.7920000,994.7320000,5274.0000000,,9.7800000
882.01,92013169,FP,89.1652400,14.7855750,5.2020000,-11.7420000,2460282.5125220,2.3552639,1.0330000,912.0000000,8.1012900,698.5220000,1432.0000000,9.7396500,387.9700000,7069.0000000,3.8800000,2.3700000
884.01,167031605,FP,93.9210310,11.8326210,1.7170000,-2.3190000,2458468.6974100,2.7809000,1.8030000,2990.0000000,56.3202000,26869.1000000,3566.0000000,9.9534000,1390.4600000,11246.0000000,,5.4500000
886.01,120269103,FP,101.6938560,-6.1447780,-4.9550000,-1.8490000,2459203.1083370,20.4276727,5.1878327,2988.5020776,19.9576585,1594.3028140,1611.6192743,8.2652200,364.9280000,8844.0000000,3.7600000,3.2579500
888.01,438295981,FP,96.6660440,13.2993800,-2.4700000,-14.3710000,2458472.1583700,3.9664300,2.0250000,828.3710000,5.9998100,376.4530000,1227.0000000,9.5262100,263.0220000,6565.2000000,4.0900000,1.9000000
889.01,284288080,FP,106.6497750,-53.5464340,-3.7820000,-3.7480000,2458469.9071900,1.8348500,2.6730000,1200.0000000,5.9032700,3996.1000000,2215.0000000,10.8457000,388.4770000,6466.0000000,4.1100000,1.6800000
891.01,33690636,FP,93.1222990,-16.7920430,-11.7680000,-25.5650000,2458468.9545000,4.9991500,5.2560000,684.2710000,2.2812200,386.2410000,1235.0000000,11.0427000,123.9970000,4696.0000000,,0.7900000
894.01,42755801,FP,96.7939340,-4.7801000,-5.2370000,-4.1080000,2459204.1869480,4.3439549,6.2241757,1436.9443811,22.4556215,25005.6590163,3207.2242409,9.1672000,661.7400000,9900.0000000,3.6800000,3.8289500
895.01,250484865,FP,94.2056540,-2.9291400,23.1400000,-61.4440000,2458468.7581100,0.7618900,1.9040000,190.0000000,1.5050300,6450.7700000,2496.0000000,8.7973000,96.3043000,5998.0000000,4.3900000,1.1100000
897.01,229384040,FP,98.5977400,8.4136250,-13.6280000,-67.8660000,2458469.2952800,1.2927700,2.4130000,330.0000000,2.8448700,3925.3100000,2205.0000000,9.1126900,165.9430000,6128.0000000,4.0800000,1.6200000
898.01,124543547,FP,104.4807070,-9.9248490,4.9120000,-21.5690000,2458487.5000000,,7.3520000,6000.0000000,19.7649000,5400.0000000,2388.0000000,10.5672000,479.0810000,5652.0000000,4.3200000,2.7400000
909.01,364107753,FP,251.3625260,-71.8395880,40.7430000,53.0700000,2460119.5736170,3.9043855,3.5250000,255.0000000,1.8093700,836.6330000,1498.0000000,7.0514000,51.8209000,6059.0600000,4.2900000,1.3100000
914.01,153027658,FP,48.7260930,-44.9618550,-31.3510000,-22.9880000,2458384.9247000,2.3374921,2.2790000,760.0000000,4.0065900,975.0160000,1556.0000000,10.2413000,233.2062000,5963.4000000,3.6500000,1.5400000
915.01,259389219,FP,68.8037710,-51.3965620,-9.8560000,-1.9930000,2459199.8655780,2.3250156,1.7750000,1130.0000000,10.7275000,2083.0600000,1882.0000000,11.2486000,506.3710000,5753.0000000,3.8300000,2.0500000
916.01,348844154,FP,105.9566490,-60.2974930,-9.0460000,33.6730000,2458343.2066000,29.1736200,8.0750000,5558.8500000,15.4676000,167.6440000,1002.0000000,11.2532000,427.2760000,5493.2000000,3.9200000,1.8900000
918.01,294869729,FP,71.7992280,-68.9856410,3.3790000,7.2000000,2459199.9049430,1.1140067,3.0720000,410.0000000,6.3467500,6504.4100000,2501.0000000,11.2716000,549.8720000,5614.0000000,3.5000000,2.9400000
920.01,271722899,FP,110.3124880,-73.4532340,1.0640000,7.2260000,2458335.2341100,19.2998000,3.1700000,1864.7800000,,16.9727000,565.0000000,11.1910000,3540.1800000,3818.0000000,,
922.01,278199349,FP,110.8904270,-79.5041880,0.0840000,-4.8170000,2458418.2185700,9.4651600,3.9510000,10952.3000000,,83.6782000,842.0000000,11.4990000,1220.4800000,4120.0000000,,
923.01,301051430,FP,50.0363370,-45.0618510,25.4590000,12.0550000,2459146.8704410,3.2734671,1.7581445,964.8222534,4.6127136,921.2494596,1405.1220890,11.0264000,302.9440000,6049.0000000,4.3000000,1.2461000
925.01,300599466,FP,113.0476620,-68.0122890,2.8100000,0.6390000,2458331.8653700,13.1774100,2.7500000,1750.0000000,49.3180000,44.0738000,717.0000000,11.3377000,1811.8100000,5027.7000000,,10.0500000
927.01,261258875,FP,89.7307680,-79.7433740,-2.1190000,23.5410000,2458327.4500300,2.5852000,1.9630000,290.0000000,4.6650200,1150.7600000,1622.0000000,9.2691000,314.6160000,6639.0000000,3.7300000,2.6600000
928.01,300557619,FP,112.5992350,-71.5954630,-22.5050000,37.8970000,2458350.3222200,30.5790800,6.2970000,12972.8000000,14.1152000,81.7492000,837.0000000,11.4124000,310.2110000,5848.0000000,4.3500000,1.1300000
935.01,260476837,FP,96.2482020,-59.8045740,0.5650000,54.9460000,2458627.0636270,2.2326590,2.5383350,19244.4147260,15.9590560,328.2137194,1085.5727477,12.7918000,282.2030000,4814.0000000,4.5194600,0.8041490
937.01,425163745,FP,58.8968450,-2.5059490,15.1160000,-7.1420000,2458438.5566800,0.2766400,0.7200000,15669.3000000,24.4651000,15418.8000000,3104.0000000,10.8550000,321.7800000,5341.6000000,4.0900000,1.7800000
944.01,434234955,FP,63.8110950,14.9448390,3.7220000,-2.8550000,2458439.3488000,6.0454800,3.4760000,3460.0000000,19.4971000,597.6930000,1377.0000000,11.3818000,938.4010000,7011.0000000,3.5100000,3.6000000
946.01,219205407,FP,92.8339060,-51.4666220,-12.6610000,12.0650000,2459356.3878750,6.1253092,1.9920000,39400.0000000,22.9909000,60.6700000,777.0000000,10.8732000,164.4580000,5008.3000000,,1.0500000
949.01,189013222,FP,79.1018530,-15.5126860,4.3520000,-27.4480000,2459199.1598110,1.3228701,1.5890000,720.0000000,2.5035500,910.4500000,1530.0000000,10.2892000,112.6110000,5136.1000000,,0.8400000
951.01,449050247,FP,67.5513370,5.2988250,42.4690000,-8.6110000,2458441.2993000,2.9684500,3.7070000,17064.8000000,20.1857000,969.6100000,1554.0000000,10.0938000,206.3440000,5761.5000000,4.3500000,1.4000000
953.01,449050248,FP,67.5524950,5.2984310,42.7040000,-9.0380000,2458441.2993500,2.9684400,3.6630000,13028.0000000,19.3343000,981.4230000,1559.0000000,9.8740500,204.3160000,5772.0000000,4.1000000,1.5400000
955.01,146467675,FP,76.0818390,-20.7313410,-15.5100000,-17.4820000,2458438.2587300,1.6371500,1.6180000,830.0000000,4.9760100,856.1850000,1506.0000000,9.7046700,211.3510000,5888.8000000,3.9900000,1.7200000
956.01,146434840,FP,75.3608390,-22.3821350,19.7280000,25.2330000,2458445.2659900,17.9547300,3.1390000,5962.0400000,14.9952000,225.7940000,1079.0000000,9.4934400,210.6460000,6029.5000000,4.2200000,1.7700000
957.01,249067445,FP,79.4324310,-0.3701220,-5.4270000,-4.6610000,2459198.9042000,0.8317937,1.8750000,200.0000000,2.6467300,25432.4000000,3518.0000000,8.9569900,280.1880000,8897.0000000,4.2700000,1.8200000
959.01,279999655,FP,114.0124560,4.7151160,-1.1420000,1.3120000,2458492.6954100,1.5410400,1.6860000,30644.8000000,,11491.8000000,2884.0000000,10.6490000,639.5640000,8264.0000000,4.0900000,
960.01,5109298,FP,107.5980900,-5.4326790,-4.4260000,-4.1260000,2459202.9602410,1.6187107,4.7397490,1352.1697973,12.5948602,26480.6076583,3253.5069310,10.6698000,789.8910000,9385.0000000,4.1200000,2.2246800
961.01,265077027,FP,127.1783280,4.0385530,-12.9830000,0.2190000,2458496.1682900,4.7958600,2.1320000,26891.1000000,23.4129000,377.0840000,1227.0000000,10.6596000,246.1770000,5782.5000000,4.3700000,1.3000000
962.01,141776043,FP,117.7124970,-21.0157350,-9.9210000,0.4300000,2458493.3578700,4.0626900,4.2990000,4210.0000000,,,,11.2295000,447.2440000,,,
964.01,179155220,FP,109.1069050,-8.3297320,-1.4640000,-86.4260000,2458491.8888200,0.6027400,1.8340000,16763.6000000,11.8344000,18432.4000000,3246.0000000,10.6659000,127.5660000,5146.2000000,4.6100000,0.8300000
965.01,179159972,FP,109.0562760,-9.8934730,-20.8210000,48.7240000,2458491.9522700,1.3710100,2.3790000,1561.4300000,4.9917800,17275.0000000,3193.0000000,10.6124000,224.4880000,5947.5000000,4.2200000,1.1500000
967.01,445586472,FP,117.0840210,-57.2363110,-16.9290000,8.6550000,2459230.0045980,1.7393631,3.6069028,428.8811939,5.1189079,11860.0095258,2661.5890983,10.5704000,522.0600000,7051.0000000,3.8700000,2.4036800
968.01,453209605,FP,116.9142890,11.9807970,-9.2000000,-0.2000000,2458493.6174600,2.8094400,3.1510000,1606.4300000,,536.3780000,1340.0000000,10.5766000,,4968.3000000,,
971.01,177722855,FP,107.4214400,-11.3288770,-26.4610000,17.0490000,2459203.8969370,2.3903658,5.9939275,910.9637006,5.0404373,1468.0474743,1578.7187777,10.5224000,229.5950000,5743.0000000,4.1800000,1.3703100
972.01,125894957,FP,115.2803890,-26.0709390,-2.1630000,3.3750000,2458493.1502600,2.6742500,3.7790000,1920.0000000,178.6650000,2364.9300000,1942.0000000,10.5484000,3083.9200000,4770.0000000,,36.5100000
973.01,409459226,FP,109.9503220,-11.9426870,-0.8000000,1.9840000,2458491.8283900,1.2799700,2.4250000,790.0000000,285.6740000,379.2300000,1229.0000000,10.5816000,4153.0300000,3435.0000000,,102.0300000
974.01,333821572,FP,116.2749110,-17.1751100,0.5250000,0.4850000,2459985.0276280,2.8259491,2.4090000,2206.0000000,8.5663700,4419.7100000,2271.0000000,10.4337000,522.1770000,8192.0000000,4.2100000,1.8400000
975.01,133654092,FP,121.1850990,-41.5598120,-2.1280000,3.0330000,2458493.1271000,1.9735300,2.1690000,867.4280000,,57.3824000,766.0000000,10.4527000,4947.7200000,2828.0000000,,
976.01,347098457,FP,117.4702370,-16.0234130,-1.5070000,2.7110000,2459230.2107810,3.1510408,2.9657375,2025.1072724,297.1117262,2194.0728800,1745.5508783,10.4856000,4189.8700000,4240.0000000,,49.1612000
977.01,268371979,FP,105.0630710,-2.3474480,-0.4260000,0.2600000,2458492.3958100,2.7810200,1.6570000,748.6400000,2.2387600,111.5740000,905.0000000,10.5153000,6862.3900000,4538.0000000,,0.7400000
979.01,5772442,FP,111.7664580,-7.1296960,-26.8590000,-13.6310000,2458492.5018100,1.1057800,1.8700000,672.5230000,7.4741000,2163.5100000,1900.0000000,10.3510000,414.8760000,5650.4000000,4.3200000,2.6200000
980.01,93594834,FP,114.4207970,-7.3367400,-16.7240000,-33.8730000,2459228.7781450,1.3387555,3.2413088,357.2449276,4.1672558,5177.3878513,2163.4528000,10.3138000,269.6110000,5322.0000000,3.8200000,1.9633700
981.01,127476180,FP,117.1132260,-28.2048280,-20.6950000,12.4320000,2459985.7795030,1.6055589,2.2530000,1168.0000000,4.7030800,3384.4300000,2124.0000000,10.2957000,297.7580000,6711.0000000,4.2500000,1.4800000
982.01,177126182,FP,106.4050630,-11.9798550,-0.7180000,-2.1040000,2459203.4015300,6.3042088,5.0392128,1470.1997403,14.6779747,6063.9157063,2250.6503919,10.3075000,793.4080000,8502.0000000,3.7800000,3.0847300
983.01,148659924,FP,114.8644220,-32.9037540,-5.1170000,3.9480000,2459973.5591520,7.3816254,4.6960000,2546.0000000,,9359.7500000,2740.0000000,10.3437000,551.7380000,9260.2000000,4.0800000,
984.01,33091633,FP,104.8759300,-4.8121690,-4.0000000,0.2000000,2458495.7133600,7.5211800,6.1330000,50623.3000000,12.9114000,1910.2800000,1841.0000000,10.2763000,442.7890000,6184.6000000,4.1100000,0.5200000
985.01,425220920,FP,111.6440150,7.0163300,15.6100000,-6.3500000,2458494.5220100,8.7690500,3.5040000,14361.0000000,21.0089000,538.2510000,1341.0000000,10.2462000,260.6410000,5906.8000000,4.2200000,1.5900000
987.01,52548453,FP,100.9257000,-30.4919670,-1.5130000,9.4630000,2458495.9424400,5.2151700,5.6550000,4593.8500000,16.9109000,1037.0700000,1580.0000000,10.1887000,375.5820000,6080.0000000,3.7800000,2.2700000
988.01,113553629,FP,113.4240390,-30.9960540,-5.2290000,3.8410000,2458491.9154200,4.3043800,3.0370000,672.0020000,13.7564000,503.8800000,1319.0000000,10.1989000,785.1760000,6056.9000000,4.1700000,4.8200000
992.01,108835813,FP,112.6167040,-26.0806820,-2.9270000,-2.2980000,2458494.0658100,4.7651600,2.8920000,647.6890000,,2214.7900000,1911.0000000,10.0813000,822.3220000,9412.5000000,,
994.01,93963408,FP,115.0463330,-9.0842690,-7.2290000,-2.4820000,2459229.8997540,2.3967220,3.9453168,384.8985474,3.8384486,15531.0636237,2847.2135988,10.0267000,543.1520000,10393.0000000,4.3200000,1.8773900
995.01,317951248,FP,110.8114430,5.5628500,2.0610000,-7.0820000,2458493.5283000,3.4438000,2.5720000,7260.7500000,,1413.6700000,1708.0000000,10.0781000,1080.8800000,4805.2000000,,
996.01,142918609,FP,119.3499480,-19.5160150,-3.9000000,3.8660000,2458494.7779700,14.5378000,6.8260000,4040.0000000,16.0523000,,,9.7925000,379.6930000,8007.0000000,,2.0500000
997.01,341729521,FP,121.3195210,-59.5797980,-44.7700000,-2.6160000,2459230.1490860,8.4134856,3.5568334,17479.6053306,20.5106959,127.9164213,857.7314308,9.7727000,113.6670000,5786.0000000,4.5200000,0.9262610
998.01,54390047,FP,118.3195550,-14.2188230,-1.7060000,-1.7140000,2459229.5695610,0.9414360,1.3606996,339.9126618,4.5292090,41562.5878114,3641.6264487,9.6952000,482.2780000,8322.0000000,4.0100000,2.3498600
999.01,341186896,FP,118.8640860,-58.2220600,-17.1900000,12.2720000,2459985.9879650,1.5078959,2.7590000,1839.0000000,5.5309100,9662.8000000,2762.0000000,9.6171000,180.0200000,6635.0000000,4.3500000,1.3000000
101.01,231663901,KP,318.7370120,-55.8718630,12.6410000,-16.0110000,2459036.9041040,1.4303691,1.6438728,19151.2162143,13.2504933,1281.2417920,1525.9050967,12.4069000,375.3100000,5600.0000000,4.4885100,0.8907740
102.01,149603524,KP,87.1398210,-63.9883290,-15.6410000,26.0460000,2460187.9165710,4.4119378,3.6500000,15062.0000000,15.4706000,653.2520000,1408.0000000,9.7109000,175.6310000,6280.0000000,4.3209200,1.2100000
103.01,336732616,KP,312.4574880,-24.4286940,10.4260000,15.6200000,2458327.2525600,3.5478540,3.4943330,10424.3718000,14.5818410,1212.0043760,1504.8589530,11.5232000,411.2110000,6351.0000000,4.2289600,1.4000000
104.01,231670397,KP,319.9496970,-58.1489330,10.5520000,-10.6580000,2460150.6086770,4.0872956,5.5861130,3572.1712499,13.6237732,2242.3605401,1755.0767383,9.8638000,316.6780000,6036.0000000,3.9335900,2.2186699
1049.01,16288184,KP,253.7688480,-28.7105840,-8.5680000,-5.5620000,2459363.8213930,2.1805277,2.9691750,16340.1353205,16.8088530,1770.4650539,1654.4040680,11.0657000,314.9950000,6599.0000000,4.2101700,1.2714601
105.01,144065872,KP,337.4578240,-48.0030990,91.9760000,-6.8610000,2459084.5850100,2.1846669,2.8652800,11708.0228549,13.7028527,1362.1381428,1549.4409801,9.4995000,137.5440000,5630.0000000,4.3775900,1.2382400
1050.01,66818296,KP,239.9622480,-28.0617940,-8.1000000,-9.6390000,2459355.5456300,3.7354838,4.1420000,17030.0000000,21.2315000,1292.1900000,1670.0000000,11.0261000,405.9080000,6650.0000000,4.1639000,1.5700000
106.01,38846515,KP,68.9598160,-64.0270390,10.8450000,-0.4990000,2460201.6385830,2.8493825,3.5670000,8049.0000000,16.3869000,2005.8300000,1864.0000000,10.3157000,364.4110000,6900.0000000,4.4380000,1.7700000
1065.01,7088246,KP,286.3667500,-50.0673500,7.3150000,-0.8620000,2458654.3479940,2.1603440,1.8288540,19357.9929920,22.5035410,,,13.2851000,639.0040000,5780.0000000,4.3292800,1.2000000
1066.01,201604954,KP,285.0965170,-54.8933410,3.9900000,-37.1900000,2458657.8325370,4.6061840,3.1216430,13793.0348670,12.9622190,,,11.9707000,353.8910000,5670.0000000,4.3925000,1.0700000
1067.01,201642601,KP,288.6720050,-59.5793500,3.1250000,6.1460000,2458656.9878740,3.1316735,2.4579197,14915.6943722,9.4995191,148.6544991,890.5622134,13.1686000,263.6090000,4351.0000000,4.4380000,0.7670100
1068.01,6663331,KP,284.3997620,-49.1385130,11.0960000,-5.7640000,2458656.6332310,3.1803620,2.1115210,21192.4633240,13.4464870,,,13.2887000,535.3830000,5498.0000000,4.4793400,0.9200000
1069.01,31858843,KP,289.4792120,-32.8601240,-16.7780000,-31.8030000,2460147.3787640,2.9776446,2.9620000,13022.0000000,14.4339000,758.3240000,1461.0000000,10.4293000,197.9960000,5703.0000000,4.2582400,1.2200000
107.01,92352620,KP,313.7832390,-34.1357510,26.3760000,-44.9470000,2460176.9933340,3.9502008,4.4440000,13914.0000000,20.5357000,1009.3800000,1570.0000000,9.6433000,211.2110000,6153.0000000,4.1807700,1.7100000
1071.01,120247528,KP,280.1841690,-58.4593880,-27.0940000,-30.8970000,2458655.3959240,3.5538140,2.0565780,9979.2666910,12.5397440,,,11.5803000,290.1980000,5639.0000000,4.3717200,1.0797300
1076.01,360742636,KP,294.6336940,-55.3302690,5.3820000,-38.1120000,2458654.1629960,2.5495659,2.5932887,14992.7247936,12.8879433,757.1265011,1337.8636730,11.2474000,248.4600000,5659.0000000,4.4465300,1.0399700
108.01,289793076,KP,316.9614800,-26.0967200,3.4790000,-10.3130000,2458328.0838300,3.0440541,2.5984575,22236.0165376,12.1086799,315.9871326,1075.3184542,13.1630000,421.8550000,5523.0000000,4.5219200,0.8098680
1084.01,380589029,KP,268.8907070,-61.7474000,1.0310000,-17.5770000,2459388.9036980,1.3484955,2.4052414,18542.7758196,15.9189668,2706.9622213,1839.6715758,12.2851000,494.1820000,6346.0000000,4.3848400,1.1475900
109.01,29344935,KP,313.2154750,-25.6873760,1.0530000,-9.8810000,2458326.1278890,2.7667479,2.5998083,14853.8243821,12.0222507,505.8869654,1209.5758909,13.2366000,513.0110000,5346.0000000,4.4882300,0.9848660
110.01,281459670,KP,5.6185250,-59.9425890,-22.3090000,-4.8930000,2458328.0403180,3.1743474,2.6515124,15154.0381610,14.4066833,718.9106151,1320.6522440,11.6714000,342.1400000,5943.0000000,4.4252400,1.1570600
111.01,355703913,KP,0.7744870,-62.4693170,2.8940000,4.9110000,2458326.1054860,2.1061569,1.4688934,12142.2238514,13.0868720,691.8428073,1308.0417533,13.1830000,508.8420000,5380.0000000,4.4337000,0.9406970
112.01,388104525,KP,55.9336390,-65.1937800,21.1260000,16.5430000,2460069.7736460,2.4997996,2.8651710,14621.2059647,13.8516093,907.8624196,1399.9894384,11.6035000,302.4480000,5650.0000000,4.2886700,1.1373200
113.01,97409519,KP,332.7143370,-30.7497190,-0.7100000,-14.5160000,2458327.0530850,3.3728770,2.6342600,17163.6041900,14.2018030,615.1659210,1270.1874480,12.1893000,448.6370000,6050.0000000,4.4506100,1.0200000
114.01,25155310,KP,63.3747060,-69.2265930,63.1340000,53.4330000,2459363.4883480,3.2887878,3.4163602,6985.0891761,10.4354627,759.3379892,1338.8395450,10.6103000,216.5260000,5800.0000000,4.2800400,1.2417500
1144.01,28230919,KP,297.7101760,48.0818640,125.9840000,232.9880000,2460349.0591710,4.8878023,2.1800000,4310.0000000,5.2832500,65.1925000,791.0000000,8.5077000,37.7647000,4757.3000000,4.5600000,0.7600000
1148.01,349827430,KP,161.9090270,71.6557270,-56.1840000,-34.8080000,2460361.3665210,5.5514888,4.3350000,9493.0000000,15.8043000,802.8580000,1482.0000000,7.9179000,96.5173000,6403.9000000,4.1600000,1.5500000
115.01,281541555,KP,6.7026400,-56.3161020,21.4600000,7.3160000,2458329.9020140,4.7423785,2.5318098,12264.0798735,10.3896303,209.7694575,970.6335828,13.0417000,453.8080000,5377.0000000,4.4247600,0.8775850
1150.01,16740101,KP,307.8599000,39.9389160,16.7280000,21.4780000,2458683.4575960,1.4810903,4.1588291,6788.5145388,20.3402421,33326.7304874,3446.0210572,7.5820400,204.4550000,9435.0000000,4.1100000,2.2877300
1151.01,69679391,KP,294.6614130,31.2192000,3.0960000,-6.1570000,2460337.9863750,3.4741012,3.3170000,15748.0000000,21.2912000,3453.0700000,2084.3330866,7.5521600,136.4260000,8894.8000000,4.3800000,1.6200000
116.01,238176110,KP,357.8464340,-70.1528620,96.1850000,-1.7470000,2459037.5284600,2.7985794,2.3401436,16701.5502513,11.7640752,332.5563668,1089.1459134,11.0443000,149.9420000,4920.0000000,4.4937100,0.9066550
1161.01,158324245,KP,286.9713880,46.8682460,-4.4010000,-15.7800000,2460366.0159570,1.7635873,3.3034223,7801.5687927,,4461.1584640,2084.4028681,10.2306000,519.0960000,7986.1000000,,
1165.01,458478250,KP,232.1466410,66.3587100,0.4340000,-12.2170000,2460352.8234490,2.2552845,2.0500000,20820.0000000,14.6880000,549.7150000,1348.0000000,9.7670300,126.2610000,5787.0000000,4.5000000,0.9600000
117.01,322307342,KP,15.0060770,-58.9047240,22.5220000,7.5940000,2459063.6557910,3.5862962,3.3710943,5729.3246858,16.4747611,1787.5955937,1658.3915202,11.7806000,603.9550000,5704.8000000,3.8400000,2.0044100
1198.01,203189770,KP,304.8000320,32.5810450,2.2390000,-0.1130000,2460363.1754160,3.6127714,4.1420000,11794.0000000,19.3662000,5011.9200000,2344.0000000,10.4219000,470.8780000,8324.0000000,4.2800000,1.7100000
1236.01,120757718,KP,286.0408760,36.6325360,-32.2070000,-20.4010000,2459422.6906390,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,11.0248000,159.6580000,5242.8200000,4.5240400,0.8573690
1237.01,120960812,KP,286.6383910,39.4879040,-0.4550000,6.1690000,2459781.6659280,12.7203800,2.4010000,1070.0000000,4.9604600,41.1042000,705.0000000,10.2768000,243.2490000,6212.0000000,4.1766400,1.4800000
1237.02,120960812,KP,286.6383910,39.4879040,-0.4550000,6.1690000,2458685.4099430,6.2387550,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,10.2768000,243.2490000,6212.0000000,4.1766400,1.4776800
1240.01,158170594,KP,286.1103050,43.6809610,-1.6910000,7.0170000,2459421.3299100,1.7208555,1.8346409,10014.2587401,13.4646314,2259.3896676,1758.3994294,13.8046000,1086.2400000,5832.8300000,4.2089300,1.3340200
1257.01,278348461,KP,303.1954360,18.1047780,16.3950000,-12.9380000,2459820.9773650,5.4526479,3.4010000,7750.0000000,14.5502000,433.7800000,1271.0000000,9.8746300,249.3250000,6509.0000000,4.1723300,1.5700000
