# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:37:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by ttv_flag asc
#
# COLUMN pl_name:        Planet Name
# COLUMN disposition:    Archive Disposition
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,disposition,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_trandur,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_dens,ra,dec,sy_dist,sy_vmag
EPIC 211939692.03,CANDIDATE,1,0,,3.260,,,,,,,2457191.890600,0,12.6960000,,1.29,,,,,,128.4018840,19.3201861,408.4040000,11.5290000
EPIC 211939692.04,CANDIDATE,1,0,26.86620000,2.950,,,,,,,2457166.045000,0,8.5200000,,1.29,,,,,,128.4018840,19.3201861,408.4040000,11.5290000
EPIC 211941472.01,CANDIDATE,1,0,5.78000000,,,,,,,,2457143.635000,0,3.1380000,5758.27,1.71,,-0.072,,,,130.4485798,19.3474745,289.3420000,11.9920000
EPIC 211941472.01,CANDIDATE,1,0,5.78185300,1.443,,,,,,87.580,2457143.616860,0,,5739.00,1.38,,0.020,,4.11,,130.4485798,19.3474745,289.3420000,11.9920000
EPIC 211941472.01,CANDIDATE,1,0,5.78370000,1.380,,,,,,,2457143.609800,0,4.2000000,,1.31,,,,,,130.4485798,19.3474745,289.3420000,11.9920000
EPIC 211942157.01,FALSE POSITIVE,1,0,1.32429200,,,,,,,,2458096.377980,0,5.8848000,7114.00,2.71,1.58,,1.230,3.77,0.1117,132.7133566,19.3572704,1213.2000000,12.1290000
EPIC 211942755.01,CANDIDATE,1,0,19.72907100,2.239,,,,,,,2457155.832460,0,2.7000000,4735.00,0.71,0.77,-0.535,,4.62,,124.5363137,19.3660902,349.2890000,14.4470000
EPIC 211945201 b,CONFIRMED,1,1,19.49100000,,,,,,,,2457158.827000,0,3.3688800,6128.00,1.36,1.16,,0.373,4.23,0.6439,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49179500,5.847,,,,,,89.333,2457158.825910,0,,6046.00,1.41,,0.050,,4.14,,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49214980,,,,,,,87.900,2458094.447930,0,,6025.00,1.38,1.18,0.100,,4.25,0.6300,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49196500,6.800,,,,,,,2458113.940470,0,2.9760000,6320.00,1.49,,,,4.22,,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49213200,6.000,,,,,,,2457158.824810,0,3.5808000,,1.48,,,,,,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.50735025,,,,,,,,2457158.821705,0,3.9510000,6128.00,1.36,1.16,,0.373,4.23,0.6439,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49183000,5.960,,,,,,,2457158.825980,0,3.5664000,,1.40,,,,,,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49214730,5.507,,,,31.91,662,,2459575.851873,0,3.5680000,6128.00,1.36,,,,4.23,,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49213000,6.120,27.00000,0.65000,0.000000,,886,87.900,2458113.939940,0,3.9100000,6025.00,1.38,1.18,0.100,,4.25,0.6300,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211945201 b,CONFIRMED,1,1,19.49221000,5.760,,,,,817,,2457158.824770,0,,6069.00,1.39,1.17,0.100,,4.22,2.2530,136.5741931,19.4020565,181.6900000,10.1540000
EPIC 211946007.01,FALSE POSITIVE,1,0,1.98280900,,,,,,,,2458096.849860,0,1.3632000,3330.00,0.29,,,,4.96,,130.6641653,19.4143598,185.7310000,
EPIC 211946007.01,FALSE POSITIVE,1,0,1.98280000,,,,,,,,2457139.152780,0,,3213.00,0.29,0.27,,-2.084,4.93,15.0531,130.6641653,19.4143598,185.7310000,
EPIC 211946007.01,FALSE POSITIVE,1,0,1.98275151,11.295,,,,20.62,543,,2459552.222387,0,1.2129130,3213.00,0.29,,,,4.93,,130.6641653,19.4143598,185.7310000,
EPIC 211953244.01,CANDIDATE,1,0,29.72467400,1.439,,,,,,,2457140.333201,0,3.8000000,5339.00,0.85,0.87,0.090,,4.51,,126.5132158,19.5209728,120.4190000,11.2780000
EPIC 211955798.01,FALSE POSITIVE,1,0,0.61644400,,,,,,,,2458096.060870,0,0.6960000,4937.26,0.75,0.81,0.043,-0.520,4.60,2.6968,132.7148652,19.5622510,544.4610000,15.0420000
EPIC 211964001.01,FALSE POSITIVE,1,0,7.21807100,,,,,,,,2458099.518470,0,4.7832000,6727.06,1.67,1.43,0.233,0.713,4.15,0.4311,130.1087556,19.6864229,187.2930000,9.1460000
EPIC 211964025.01,FALSE POSITIVE,1,0,7.21962600,,,,,,,,2458099.506480,0,4.8840000,8075.00,2.56,1.96,0.528,1.400,3.91,0.1647,130.0862865,19.6866788,189.4530000,7.6921000
EPIC 211964332.01,CANDIDATE,1,0,7.22053700,,,,,,,,2458099.503700,0,4.1136000,5420.00,0.93,,,,4.43,,129.7034817,19.6912228,657.6670000,14.6050000
EPIC 211964555.01,FALSE POSITIVE,1,0,7.22094300,,,,,,,,2458099.500890,0,5.2896000,3092.00,0.29,0.27,,-2.151,4.93,15.0698,129.6635506,19.6943963,,19.9300000
EPIC 211965883.01,CANDIDATE,1,0,10.55632000,2.860,,,,,,88.320,2457167.605000,0,,4067.08,0.72,0.64,-0.239,-0.891,4.53,2.3946,136.1570235,19.7144139,209.5550000,15.7100000
EPIC 211965883.01,CANDIDATE,1,0,10.55532000,2.640,,,,,,,2457146.494700,0,1.6800000,,0.62,,,,,,136.1570235,19.7144139,209.5550000,15.7100000
EPIC 211965883.01,CANDIDATE,1,0,10.55500000,,,,,,,,2457146.496000,0,1.3070400,4067.08,0.72,0.64,-0.239,-0.891,4.53,2.3946,136.1570235,19.7144139,209.5550000,15.7100000
EPIC 211970234.01,FALSE POSITIVE,1,0,1.48350000,1.410,,,,,,88.020,2457143.371000,0,,3200.00,0.32,0.30,,-2.020,4.91,13.0361,136.0877307,19.7801355,162.0670000,
EPIC 211972086.01,FALSE POSITIVE,1,0,6.01620000,,,,,,,,2457142.867000,0,,3249.00,0.40,0.39,,-1.794,4.83,8.6113,132.7075113,19.8100975,186.0630000,
EPIC 211972627.01,CANDIDATE,1,0,1.09284500,,,,,,,,2458096.458070,0,1.6248000,5620.00,0.95,,,,4.47,,130.2927863,19.8185555,183.0130000,11.4960000
EPIC 211972681.01,CANDIDATE,1,0,1.09267300,,,,,,,,2458096.462830,0,1.3056000,5140.00,0.78,,,,4.56,,130.0240979,19.8194993,621.4120000,15.5480000
EPIC 211972837.01,FALSE POSITIVE,1,0,1.09291700,,,,,,,,2458096.454910,0,3.7584000,7226.47,1.78,1.62,-0.339,0.892,4.15,0.4034,129.9775310,19.8219052,1129.3000000,12.8990000
EPIC 211978865.01,CANDIDATE,1,0,0.90776500,77.000,,,,,,,2457142.382290,0,0.0000000,,1.21,,,,,,123.8977875,19.9148217,1250.3900000,14.5380000
EPIC 211987231.01,CANDIDATE,1,0,17.03520300,53.000,,,,,,,2457141.813550,0,2.5080000,,1.51,,,,,,137.3828987,20.0483370,293.6330000,11.9200000
EPIC 211987231.01,CANDIDATE,1,0,17.04066667,,,,,,,,2457158.842935,0,2.2600000,6117.37,,,-0.006,,,,137.3828987,20.0483370,293.6330000,11.9200000
EPIC 211988320.01,CANDIDATE,1,0,63.84825000,2.860,,,,,,89.810,2457142.721000,0,,3973.09,0.73,0.62,-0.567,-0.920,4.50,2.2322,136.0883061,20.0653970,202.8010000,14.8220000
EPIC 211988320.01,CANDIDATE,1,0,63.84320000,2.780,,,,,,,2457142.716000,0,4.9440000,,0.59,,,,,,136.0883061,20.0653970,202.8010000,14.8220000
EPIC 211993818.01,CANDIDATE,1,0,8.98600000,,,,,,,,2457140.043000,0,0.0019200,5523.32,11.86,,-0.220,,,,126.2049365,20.1529633,322.6280000,7.3447700
EPIC 211993818.01,CANDIDATE,1,0,8.98664800,143.037,,,,,,83.707,2457149.028450,0,,5265.00,4.26,,-0.040,,3.20,,126.2049365,20.1529633,322.6280000,7.3447700
EPIC 211995325.01,CANDIDATE,1,0,0.27925800,8.410,,,,,,79.800,2457154.452190,0,,4071.00,0.62,,-0.202,,4.84,,131.2074245,20.1776135,163.7460000,
EPIC 211995398.01,CANDIDATE,1,0,32.57600000,,,,,,,,2457169.858000,0,4.2530400,4217.00,0.69,0.66,,-0.862,4.57,2.7781,123.6562874,20.1791100,738.8290000,17.1920000
EPIC 211995398.01,CANDIDATE,1,0,32.57950000,10.440,,,,,,,2457169.853500,0,5.0880000,,0.63,,,,,,123.6562874,20.1791100,738.8290000,17.1920000
EPIC 211997641.01,CANDIDATE,1,0,1.74454600,,,,,,,,2458096.516130,0,3.9240000,6530.00,2.32,,,,3.92,,136.9025177,20.2151100,1006.1000000,13.2270000
EPIC 212002525.01,FALSE POSITIVE,1,0,11.61580000,,,,,,,,2457135.991380,0,,3189.00,0.34,0.32,,-1.970,4.88,11.6290,129.9249754,20.2958096,188.0250000,19.1500000
EPIC 212008766.02,CANDIDATE,1,1,74.80000000,4.340,,,,,86,,2458276.864616,0,,5044.00,0.70,0.79,-0.160,,4.64,,129.2823699,20.3992512,228.3270000,13.1810000
EPIC 212009150.01,CANDIDATE,1,0,6.83292000,1.300,,,,,,,2457145.167400,0,2.2080000,,0.18,,,,,,126.8358869,20.4055501,100.5580000,17.3300000
EPIC 212009427.01,FALSE POSITIVE,1,0,0.77845000,,,,,,,,2457141.040820,0,,3859.00,0.78,0.59,,-0.916,4.43,1.7723,127.8743087,20.4103659,183.2290000,14.7340000
EPIC 212009427.01,FALSE POSITIVE,1,0,0.77800000,,,,,,,,2457140.262000,0,0.4999200,3859.00,0.78,0.59,,-0.916,4.43,1.7723,127.8743087,20.4103659,183.2290000,14.7340000
EPIC 212009702.01,FALSE POSITIVE,1,0,0.92386100,,,,,,,,2458096.370750,0,3.3168000,6235.06,1.91,1.21,-0.360,0.694,3.96,0.2462,136.2196232,20.4151247,1072.9300000,13.5030000
EPIC 212010565.01,FALSE POSITIVE,1,0,2.85145100,,,,,,,,2458096.726900,0,9.3048000,7137.00,2.22,1.59,,1.063,3.95,0.2040,135.5852450,20.4303139,2882.3300000,14.5100000
EPIC 212012387.01,FALSE POSITIVE,1,0,3.24412600,,,,,,,,2458097.321480,0,3.8616000,4274.11,0.99,0.67,-0.277,-0.533,4.28,0.9823,133.2789525,20.4588868,306.8220000,14.2400000
EPIC 212019055.01,FALSE POSITIVE,1,0,0.82143600,,,,,,,,2458096.145710,0,2.3784000,6046.46,1.50,1.12,-0.638,0.435,4.13,0.4638,127.2828904,20.5702432,655.2840000,12.8450000
EPIC 212020442.01,FALSE POSITIVE,1,0,3.88885300,,,,,,,,2458096.608050,0,3.1080000,3693.00,0.70,0.66,,-1.091,4.57,2.7623,137.5123668,20.5937973,174.9500000,14.9840000
EPIC 212024647.01,FALSE POSITIVE,1,0,3.69687100,,,,,,,,2458095.873220,0,3.0864000,6401.57,1.48,1.28,-0.093,0.520,4.21,0.5605,127.9352953,20.6637007,218.5060000,10.2360000
EPIC 212024672.01,CANDIDATE,1,0,3.69716100,,,,,,,,2458095.873270,0,3.3528000,3120.00,0.24,,,,4.99,,127.7941490,20.6641564,474.3418000,19.2800000
EPIC 212026226.01,FALSE POSITIVE,1,0,1.76950500,,,,,,,,2458096.398040,0,3.6288000,5988.00,1.17,1.10,,0.199,4.34,0.9734,136.7743166,20.6903120,2873.7500000,16.7332000
EPIC 212033577.01,CANDIDATE,1,0,23.70234200,,,,,,,,2458118.093270,0,5.4240000,6280.00,1.87,,,,4.02,,136.8044416,20.8135797,549.4850000,12.0750000
EPIC 212035441.01,CANDIDATE,1,0,2.71474300,1.198,,,,,,,2458251.817363,0,1.6000000,3634.00,0.41,0.40,0.310,,4.80,,128.1350093,20.8446748,196.9000000,17.8046000
EPIC 212036875.01,CANDIDATE,1,0,5.16988700,9.100,,,,,,,2458098.679290,0,1.5504000,6830.00,1.45,,,,4.26,,134.6902795,20.8689789,306.5700000,10.9500000
EPIC 212036875.01,CANDIDATE,1,0,5.16990260,9.236,,,,562.18,1356,,2460280.381301,0,1.9720000,6283.40,1.48,,,,4.18,,134.6902795,20.8689789,306.5700000,10.9500000
EPIC 212037403.01,FALSE POSITIVE,1,0,3.40819000,,,,,,,,2458098.440450,0,2.8584000,5416.13,0.85,0.94,0.189,-0.252,4.55,2.1684,128.1785549,20.8777376,377.2730000,13.4510000
EPIC 212039539.01,FALSE POSITIVE,1,0,2.22982000,,,,,,,,2458096.610730,0,5.3400000,7391.00,2.26,1.69,,1.138,3.96,0.2062,127.8582411,20.9166323,847.0960000,11.5330000
EPIC 212040382.01,CANDIDATE,1,0,4.44554360,15.818,,,,906.00,1528,,2460277.666516,0,4.1520000,6355.80,2.11,,,,3.89,,136.1699005,20.9314478,923.3540000,12.8550000
EPIC 212040382.01,CANDIDATE,1,0,4.44555900,15.900,,,,,,,2458099.348660,0,3.6312000,6520.00,2.24,,,,3.93,,136.1699005,20.9314478,923.3540000,12.8550000
EPIC 212041206.01,CANDIDATE,1,0,23.91771600,,,,,,,,2458116.384210,0,1.7208000,5050.00,0.83,,,,4.51,,128.7199403,20.9469570,459.8700000,15.2360000
EPIC 212041476.01,CANDIDATE,1,0,2.78370500,2.400,,,,,,,2458095.558310,0,1.2720000,5890.00,0.94,,,,4.49,,134.6329328,20.9512894,275.8390000,11.7170000
EPIC 212044495.01,FALSE POSITIVE,1,0,1.83076700,,,,,,,,2458096.404930,0,2.8488000,6141.42,0.99,1.16,0.057,0.097,4.51,1.7003,137.3173150,21.0025648,453.4690000,12.9740000
EPIC 212048046.01,CANDIDATE,1,0,9.37526600,3.545,,,,,,,2458095.801868,0,2.8000000,4571.00,0.75,0.80,-0.116,,4.60,,128.9278377,21.0637447,529.6490000,15.3480000
EPIC 212048503.01,FALSE POSITIVE,1,0,0.61767400,,,,,,,,2458095.656390,0,1.9608000,5271.68,1.10,0.90,-0.063,-0.074,4.31,0.9508,137.4853283,21.0715037,551.8250000,13.8820000
EPIC 212052250.01,CANDIDATE,1,0,0.98676500,,,,,,,,2458095.875810,0,3.3360000,6080.00,1.40,,,,4.20,,128.2828064,21.1399388,1209.9100000,14.9150000
EPIC 212053988.01,FALSE POSITIVE,1,0,0.57930900,,,,,,,,2458095.535280,0,1.9608000,4888.00,1.00,0.80,,-0.290,4.34,1.1309,134.8894772,21.1694877,804.4740000,15.1560000
EPIC 212060710.01,FALSE POSITIVE,1,0,1.20433800,,,,,,,,2458095.760860,0,2.5368000,5633.43,0.91,1.00,-0.226,-0.127,4.52,1.8884,133.6160492,21.2872925,712.7190000,14.6290000
EPIC 212060895.01,FALSE POSITIVE,1,0,0.60422800,,,,,,,,2458095.946720,0,1.6896000,,,,,,,,137.9316123,21.2909949,,17.3582000
EPIC 212066407.01,CANDIDATE,1,0,0.82182410,6.100,,,,,,,2457140.364960,0,1.1256000,,2.66,,,,,,129.8385500,21.3907526,905.4840000,12.3800000
EPIC 212066407.01,CANDIDATE,1,0,0.82200000,,,,,,,,2457140.365000,0,0.8140800,5990.46,2.65,1.10,-0.057,0.911,3.63,0.0833,129.8385500,21.3907526,905.4840000,12.3800000
EPIC 212066407.01,CANDIDATE,1,0,0.82182448,,,,,,,,2457142.832785,0,0.6910000,5990.46,2.65,1.10,-0.057,0.911,3.63,0.0833,129.8385500,21.3907526,905.4840000,12.3800000
EPIC 212066805.01,FALSE POSITIVE,1,0,0.81673400,,,,,,,,2458095.605360,0,1.2120000,6318.08,1.80,1.25,-0.211,0.665,4.03,0.3034,127.7771249,21.3980052,292.9700000,10.5660000
EPIC 212068493.01,CANDIDATE,1,0,14.22024600,,,,,,,,2458104.794910,0,3.4848000,6130.00,1.46,,,,4.18,,136.2543849,21.4285385,644.7750000,13.2990000
EPIC 212069706.01,FALSE POSITIVE,1,0,0.54767400,,,,,,,,2458095.886380,0,0.5736000,4926.69,0.79,0.81,0.029,-0.484,4.56,2.3493,133.4259049,21.4505161,478.5890000,14.8640000
EPIC 212071939.01,FALSE POSITIVE,1,0,1.74301300,,,,,,,,2458095.499900,0,5.8848000,7935.60,2.95,1.90,-0.280,1.494,3.78,0.1040,133.4538787,21.4911903,3310.6600000,13.9210000
EPIC 212075294.01,FALSE POSITIVE,1,0,0.55082000,,,,,,,,2458095.885330,0,1.8936000,,,,,,,,128.6412641,21.5530829,,16.1800000
EPIC 212075842.01,FALSE POSITIVE,1,0,1.15345600,,,,,,,,2458095.927580,0,4.9728000,5378.01,2.97,,-0.598,,,,136.0528301,21.5629080,2293.4700000,14.9930000
EPIC 212082682.01,FALSE POSITIVE,1,0,3.79747300,,,,,,,,2458095.811090,0,2.5968000,5024.68,0.79,0.84,-0.374,-0.450,4.57,2.4416,133.2884088,21.6903950,573.4610000,14.9940000
EPIC 212083250.01,FALSE POSITIVE,1,0,0.51874800,,,,,,,,2458095.970050,0,1.9608000,6490.00,1.31,1.33,,0.439,4.33,0.8304,132.7698139,21.7013424,428.7900000,11.9490000
EPIC 212083455.01,FALSE POSITIVE,1,0,0.51875400,,,,,,,,2458095.968510,0,0.8256000,5514.41,0.88,0.97,-0.281,-0.192,4.54,2.0111,132.7657132,21.7047312,204.1920000,12.1550000
EPIC 212085654.01,FALSE POSITIVE,1,0,0.98972000,,,,,,,,2458095.874270,0,2.7072000,5424.29,1.14,0.94,0.162,0.005,4.30,0.8963,135.9645577,21.7455039,689.4840000,14.2280000
EPIC 212085740.01,FALSE POSITIVE,1,0,4.84556100,,,,,,,,2458096.157660,0,2.7888000,5723.10,1.15,1.02,-0.178,0.110,4.32,0.9351,127.6043814,21.7469553,692.7950000,13.9810000
EPIC 212086717.01,FALSE POSITIVE,1,0,0.64314200,,,,,,,,2458096.049610,0,1.9608000,5412.54,1.05,0.94,0.162,-0.066,4.37,1.1301,137.1878696,21.7652377,780.5400000,14.9430000
EPIC 212096658.01,CANDIDATE,1,0,1.46647300,,,,,,,,2458096.681440,0,2.5488000,4570.00,0.98,,,,4.41,,126.7538167,21.9569520,49.7797000,10.8900000
EPIC 212099230.01,CANDIDATE,1,0,7.11200000,,,,,,,,2457141.963000,0,2.6510400,5595.68,0.91,0.99,0.163,-0.136,4.52,1.8545,128.0731788,22.0057920,123.6470000,10.7940000
EPIC 212099230.01,CANDIDATE,1,0,7.11227300,3.200,,,,,,,2457149.072880,0,3.1296000,,0.96,,,,,,128.0731788,22.0057920,123.6470000,10.7940000
EPIC 212099230.01,CANDIDATE,1,0,7.11047482,,,,,,,,2457149.079880,0,3.4340000,5595.68,0.91,0.99,0.163,-0.136,4.52,1.8545,128.0731788,22.0057920,123.6470000,10.7940000
EPIC 212099230.01,CANDIDATE,1,0,7.11239650,2.022,,,,175.23,1013,,2459574.402436,0,2.3610000,5595.70,0.91,,,,4.52,,128.0731788,22.0057920,123.6470000,10.7940000
EPIC 212099230.01,CANDIDATE,1,0,7.11213400,2.700,,,,,,,2458102.137030,0,2.5104000,5800.00,1.04,,,,4.41,,128.0731788,22.0057920,123.6470000,10.7940000
EPIC 212109233.01,FALSE POSITIVE,1,0,1.99135700,,,,,,,,2458095.745980,0,3.0216000,6118.76,1.26,1.15,-0.160,0.303,4.30,0.8089,137.2794242,22.2030123,521.6250000,12.7770000
EPIC 212110007.01,FALSE POSITIVE,1,0,16.70043510,,,,,,,,2457144.700057,0,3.2400000,5018.76,1.10,0.83,-0.257,-0.160,4.27,0.8797,133.3108723,22.2188747,619.7290000,14.5740000
EPIC 212110007.01,FALSE POSITIVE,1,0,16.70965900,,,,,,,,2458097.126490,0,3.2952000,5018.76,1.10,0.83,-0.257,-0.160,4.27,0.8797,133.3108723,22.2188747,619.7290000,14.5740000
EPIC 212114260.01,CANDIDATE,1,0,20.01691700,,,,,,,,2458098.546190,0,2.4144000,5790.00,0.97,,,,4.45,,135.7319963,22.3033664,312.1740000,12.4610000
EPIC 212115388.01,FALSE POSITIVE,1,0,1.48824900,,,,,,,,2458095.993560,0,1.8144000,4080.00,0.98,0.64,,-0.618,4.26,0.9476,128.7020517,22.3253253,372.0100000,14.9820000
EPIC 212116340.01,FALSE POSITIVE,1,0,0.61020500,,,,,,,,2458095.876620,0,1.9608000,5470.83,1.18,,-0.234,,,,133.4208162,22.3441480,206.9230000,12.3420000
EPIC 212117087.01,FALSE POSITIVE,1,0,1.07639000,,,,,,,,2458095.978820,0,2.9088000,6523.00,1.60,1.34,,0.621,4.16,0.4610,128.2791625,22.3581943,587.2140000,12.2490000
EPIC 212120773.01,CANDIDATE,1,0,5.17518000,1.530,,,,,,,2457140.560600,0,3.2880000,,0.83,,,,,,132.2470045,22.4308666,312.4300000,13.4110000
EPIC 212133517.01,CANDIDATE,1,0,9.73605539,,,,,,,,2457151.160962,0,3.6730000,5508.00,0.95,0.97,,-0.129,4.47,1.6130,126.1744434,22.6888782,465.0510000,13.6280000
EPIC 212136123.01,CANDIDATE,1,0,2.22600000,,,,,,,,2457140.262000,0,1.6790400,5013.00,0.78,0.83,,-0.463,4.57,2.4817,129.2119475,22.7410958,569.6140000,15.0720000
EPIC 212136123.01,CANDIDATE,1,0,2.22645000,2.600,,,,,,,2457140.253200,0,1.7280000,,0.78,,,,,,129.2119475,22.7410958,569.6140000,15.0720000
EPIC 212138198.01,CANDIDATE,1,0,3.20918500,40.100,,,,,,,2457142.372190,0,0.8400000,,0.89,,,,,,126.0234932,22.7832013,238.7750000,13.1420000
EPIC 212138198.01,CANDIDATE,1,0,3.20920330,6.339,,,,67.63,,,2460280.973096,0,0.6770000,5060.50,0.91,,,,,,126.0234932,22.7832013,238.7750000,13.1420000
EPIC 212138198.01,CANDIDATE,1,0,3.20914900,5.275,,,,,,86.457,2457142.372870,0,,5182.00,0.84,,0.290,,4.55,,126.0234932,22.7832013,238.7750000,13.1420000
EPIC 212138198.01,CANDIDATE,1,0,3.20900000,,,,,,,,2457142.373000,0,0.7250400,5060.51,0.91,,0.296,,,,126.0234932,22.7832013,238.7750000,13.1420000
EPIC 212141021.01,CANDIDATE,1,0,2.91800000,,,,,,,,2457140.099000,0,1.9140000,4996.93,0.76,0.83,0.082,-0.484,4.59,2.6187,127.9211671,22.8415869,274.0140000,13.5250000
EPIC 212141021.01,CANDIDATE,1,0,2.91825000,1.650,,,,,,,2457140.100800,0,2.2080000,,0.78,,,,,,127.9211671,22.8415869,274.0140000,13.5250000
EPIC 212150006.01,CANDIDATE,1,0,0.89834400,9.800,,,,,,,2457139.981400,0,1.4016000,,0.90,,,,,,128.1695507,23.0320039,,14.8580000
EPIC 212150006.01,CANDIDATE,1,0,0.89803906,,,,,,,,2457142.683719,0,1.6110000,,,,,,,,128.1695507,23.0320039,,14.8580000
EPIC 212150006.01,CANDIDATE,1,0,0.89831200,32.000,,,,,,,2457142.677160,0,0.0000000,,0.79,,,,,,128.1695507,23.0320039,,14.8580000
EPIC 212150006.01,CANDIDATE,1,0,0.89821600,4.020,,,,,,85.100,2457190.286050,0,,5528.00,0.82,,-0.281,,4.48,,128.1695507,23.0320039,,14.8580000
EPIC 212150006.01,CANDIDATE,1,0,0.89800000,,,,,,,,2457139.982000,0,0.9580800,,,,,,,,128.1695507,23.0320039,,14.8580000
EPIC 212152341.01,CANDIDATE,1,0,6.67600000,,,,,,,,2457141.311000,0,2.2730400,4036.00,,,,,,,132.7540985,23.0836613,769.4240000,19.6298000
EPIC 212154158.01,FALSE POSITIVE,1,0,1.02361300,,,,,,,,2458096.355640,0,5.1024000,6658.58,2.97,1.40,0.194,1.195,3.64,0.0750,136.5483277,23.1235964,1223.8700000,12.2670000
EPIC 212159514.01,CANDIDATE,1,0,0.54570200,,,,,,,,2458095.557280,0,1.9152000,5330.00,4.75,,,,3.51,,133.2271026,23.2428226,2031.7400000,14.0550000
EPIC 212159623.01,CANDIDATE,1,0,4.70751000,1.520,,,,,,,2457143.142300,0,2.9280000,,1.00,,,,,,127.6541149,23.2451004,329.5370000,12.4970000
EPIC 212163353.01,FALSE POSITIVE,1,0,5.17353100,,,,,,,,2458098.854110,0,3.2064000,5188.24,1.15,0.88,-0.177,-0.066,4.26,0.8224,134.2130130,23.3304435,509.3530000,13.8060000
EPIC 212171851.01,FALSE POSITIVE,1,0,5.48945600,,,,,,,,2458099.593880,0,14.3160000,5151.00,3.27,,,,,,133.3328045,23.5317481,1869.1700000,14.3710000
EPIC 212175087.01,FALSE POSITIVE,1,0,0.69970500,,,,,,,,2458095.855870,0,4.7400000,6804.44,2.10,1.46,-0.071,0.929,3.96,0.2230,135.2256611,23.6101958,1531.0400000,13.3400000
EPIC 212178066.01,CANDIDATE,1,0,15.61136333,2.903,,,,111.97,830,,2459547.722323,0,3.2002615,6061.77,1.23,,,,4.31,,129.6894456,23.6852651,35.2600000,6.8935100
EPIC 212178066.01,CANDIDATE,1,0,15.61342600,3.000,,,,,,,2458095.892910,0,3.0144000,6460.00,1.44,,,,4.26,,129.6894456,23.6852651,35.2600000,6.8935100
EPIC 212181307.01,FALSE POSITIVE,1,0,0.55531700,,,,,,,,2458095.745240,0,1.9608000,5295.00,1.08,0.91,,-0.084,4.33,1.0227,135.8050393,23.7715847,1347.2300000,15.9030000
EPIC 212181460.01,FALSE POSITIVE,1,0,0.56919200,,,,,,,,2458095.700260,0,1.9608000,6510.00,1.52,1.34,,0.573,4.20,0.5382,131.9299153,23.7750461,1683.0800000,14.7680000
EPIC 212182233.01,FALSE POSITIVE,1,0,0.75139400,,,,,,,,2458095.934050,0,1.9608000,5480.00,1.27,0.96,,0.120,4.21,0.6558,130.9328783,23.7965421,1295.5400000,15.4210000
EPIC 212194007.01,CANDIDATE,1,0,1.17715000,,,,,,,,2458095.944200,0,3.9240000,6390.00,2.53,,,,3.85,,134.3375726,24.1141415,920.9720000,12.8090000
EPIC 212207194.01,FALSE POSITIVE,1,0,9.14870100,,,,,,,,2458098.327270,0,5.4600000,6072.00,1.82,1.13,,0.609,3.97,0.2636,129.5703396,24.5120206,599.5450000,12.2460000
