# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:47:22 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
5956342,Kepler-265 d,CONFIRMED,43.131214700,0,0.6700,3.19800,4.4780e+02,0.020505,5.06790,2.39,0.2309,89.52,554.0,22.21,79.300000,11.80,4,26,4,5839.00,4.327,-0.2800,1.0670,0.8810,,290.510470,41.244820,15.381
5956656,Kepler-756 b,CONFIRMED,1.224866441,0,0.2860,1.70860,1.9600e+02,0.012766,1.93938,1.54,0.0219,86.94,1741.0,2174.33,5.358000,21.10,2,1094,1,5553.00,4.320,0.1400,1.1070,0.9330,,290.607940,41.201092,15.376
3109930,Kepler-1736 b,CONFIRMED,37.810264900,0,0.0610,8.73300,5.7030e+02,0.021892,0.50837,2.33,0.2188,89.90,566.0,24.27,33.740000,35.20,1,34,1,6085.00,4.451,-0.2800,0.9730,0.9760,,289.776700,38.262280,14.633
2854914,Kepler-268 b,CONFIRMED,25.934064060,0,0.0140,4.61420,4.1450e+02,0.018556,2.35284,2.48,0.1749,89.98,695.0,55.10,43.730000,42.20,2,51,1,5952.00,4.287,0.0600,1.2250,1.0590,,291.976170,38.055080,13.703
2854914,Kepler-268 c,CONFIRMED,83.446348500,0,0.0580,6.53600,5.0300e+02,0.020442,2.66615,2.73,0.3813,89.97,471.0,11.59,99.380000,36.10,2,17,2,5952.00,4.287,0.0600,1.2250,1.0590,,291.976170,38.055080,13.703
3337425,,FALSE POSITIVE,7.047100320,0,1.1950,2.92600,4.0090e+02,0.216054,0.03036,25.20,0.0710,73.88,986.0,223.84,4.300000,24.00,1,186,1,5766.00,4.363,0.0000,1.0680,0.9600,,290.134920,38.404221,14.928
3116412,Kepler-772 b,CONFIRMED,12.992048530,0,0.0910,6.01750,2.7060e+02,0.014939,0.52036,2.03,0.1071,89.69,866.0,132.94,16.683000,38.70,1,100,1,5765.00,4.236,0.0000,1.2420,0.9680,,291.423580,38.216591,13.974
3865567,,FALSE POSITIVE,11.116202110,0,0.9370,4.21100,4.8439e+03,0.082423,0.20239,8.96,0.0998,85.10,853.0,125.21,10.975000,115.30,1,99,1,6122.00,4.471,-0.1000,0.9960,1.0700,,295.291930,38.964588,15.380
3544689,,FALSE POSITIVE,1.922861499,0,0.9430,3.57340,1.9162e+03,0.051164,0.05039,5.09,0.0306,63.89,1392.0,884.12,2.143500,103.40,1,699,1,5778.00,4.531,0.0700,0.9110,1.0280,,291.445070,38.637211,14.942
4037164,,FALSE POSITIVE,0.635445336,0,1.2530,1.85920,2.5474e+03,0.316337,0.21187,19.00,0.0119,40.74,1177.0,451.42,1.654000,182.20,1,2107,1,3920.00,4.700,-0.1000,0.5500,0.5540,,285.080260,39.182110,15.432
3443790,,FALSE POSITIVE,1.665784138,0,1.2700,1.89460,2.0062e+03,0.319369,0.13880,97.27,0.0306,62.29,2636.0,11424.49,2.730000,148.00,1,803,1,6261.00,3.686,-0.3400,2.7890,1.3780,,291.476290,38.500580,11.840
3966912,,FALSE POSITIVE,55.663916700,0,1.2980,23.54600,3.4144e+03,0.366484,0.00290,34.14,0.2751,80.42,434.0,8.38,7.800000,103.40,1,21,1,5587.00,4.528,-0.1200,0.8530,0.8940,,294.740540,39.015511,15.593
8394721,Kepler-79 d,CONFIRMED,52.090816270,0,0.0650,8.63880,2.8941e+03,0.049363,0.78307,7.14,0.2822,89.92,592.0,29.07,48.249000,243.50,4,27,1,6198.00,4.237,-0.0400,1.3240,1.1010,,300.517120,44.381580,13.914
11607193,,FALSE POSITIVE,7.154860800,0,0.9848,7.69400,7.8040e+02,0.039041,0.00619,7.41,0.0853,67.61,1482.0,1141.57,2.560000,24.20,2,,,7443.00,4.166,0.0700,1.7390,1.6160,,289.874110,49.685490,12.616
1161345,Kepler-1973 b,CONFIRMED,4.287466680,0,0.3740,1.56930,7.9010e+02,0.025717,8.16471,2.29,0.0501,88.93,942.0,186.31,19.940000,19.40,1,313,1,5296.00,4.576,0.1200,0.8150,0.9110,,291.048800,36.839882,11.631
10227501,,FALSE POSITIVE,2.002779769,0,0.2420,2.23100,2.6050e+02,0.014608,1.47264,1.42,0.0289,87.95,1311.0,696.40,6.784000,22.20,1,534,1,5346.00,4.440,-0.1000,0.8920,0.7990,,298.447750,47.264999,14.606
2854698,Kepler-260 b,CONFIRMED,8.187394430,0,0.3770,3.04720,5.1760e+02,0.020743,2.08567,1.92,0.0745,88.89,782.0,88.36,19.480000,38.40,2,166,1,5251.00,4.494,0.0000,0.8490,0.8210,,291.925960,38.014118,14.138
2854698,Kepler-260 c,CONFIRMED,76.049816300,0,0.0150,7.15800,4.4590e+02,0.018858,1.84961,1.75,0.3290,89.99,372.0,4.53,82.690000,17.40,2,19,2,5251.00,4.494,0.0000,0.8490,0.8210,,291.925960,38.014118,14.138
8559644,Kepler-111 b,CONFIRMED,3.341799486,0,0.4260,2.92540,1.7820e+02,0.012380,0.88106,1.67,0.0451,86.96,1356.0,798.41,8.040000,48.80,2,402,2,5873.00,4.293,0.1800,1.2350,1.0920,,291.653170,44.688271,13.492
6032981,,FALSE POSITIVE,3.322694800,0,0.4722,3.56800,7.8700e+01,0.008278,0.44407,15.33,0.0607,85.94,3859.0,52428.30,6.380000,8.60,1,,,5234.00,2.410,-1.0000,16.9590,2.6980,,288.682590,41.307320,11.899
5866099,,FALSE POSITIVE,36.977088080,0,1.2460,4.73700,1.2699e+03,0.285292,0.09440,38.60,0.2077,86.23,602.0,31.08,18.970000,59.20,1,38,1,5589.00,4.193,-0.1000,1.2390,0.8730,,288.442870,41.172180,13.698
5964985,,FALSE POSITIVE,1.851409163,0,1.1117,10.23200,2.3250e+02,0.127275,0.00833,20.42,0.0312,14.32,2154.0,5090.14,1.147000,54.40,1,,,7117.00,4.176,-0.6000,1.4690,1.1800,,293.273500,41.257690,13.473
6066416,,FALSE POSITIVE,1.303859704,0,0.6740,2.82390,3.6700e+01,0.005894,0.23184,0.98,0.0239,75.81,2393.0,7759.20,2.752000,34.70,1,1028,1,6802.00,4.103,-0.6800,1.5210,1.0690,,298.137940,41.334358,11.558
1996679,,FALSE POSITIVE,145.562492600,0,1.2740,5.41260,2.9316e+03,0.335735,0.49639,40.15,0.5364,89.11,387.0,5.33,82.200000,58.10,1,9,1,6148.00,4.346,-0.3000,1.0950,0.9690,,286.490720,37.489979,13.884
2849805,Kepler-773 b,CONFIRMED,3.749105745,0,0.9420,1.98260,1.8260e+02,0.015686,0.23091,1.68,0.0470,80.24,1160.0,428.25,5.560000,38.00,1,352,1,5751.00,4.447,0.0600,0.9830,0.9870,,290.884670,38.057571,13.333
3114811,Kepler-774 b,CONFIRMED,11.089566020,0,0.0200,6.28770,1.4810e+02,0.011202,0.38989,3.51,0.1114,89.92,1422.0,965.62,13.634000,38.90,1,118,1,6353.00,3.698,-0.1000,2.8670,1.4970,,291.031920,38.211960,12.808
2853446,,CANDIDATE,7.372903440,0,0.9930,2.17200,2.0520e+02,0.022864,0.09167,2.67,0.0737,81.09,1004.0,240.11,6.410000,19.10,1,180,1,5973.00,4.371,-0.1400,1.0700,0.9820,,291.650970,38.028179,13.835
3003992,,FALSE POSITIVE,7.244761260,0,0.0400,2.31450,5.8000e+01,0.006839,5.02231,0.65,0.0700,89.90,837.0,116.02,24.060000,27.20,2,144,1,5370.00,4.494,0.0400,0.8740,0.8690,,294.490110,38.194126,11.157
3942446,,CANDIDATE,119.062488200,0,0.9680,3.11880,5.3723e+03,0.103475,4.92398,10.40,0.4328,89.64,366.0,4.26,154.500000,71.60,1,13,1,5697.00,4.392,-0.5200,0.9200,0.7600,,287.888120,39.078709,15.289
3554031,Kepler-415 c,CONFIRMED,8.707983090,0,0.0630,2.49040,1.4196e+03,0.033251,5.21951,2.01,0.0695,89.87,543.0,20.59,27.560000,28.10,3,100,1,4362.00,4.722,-0.5000,0.5540,0.5900,,293.804410,38.639130,15.842
3554031,,CANDIDATE,14.862307600,0,0.3240,3.16100,8.4000e+02,0.025982,3.66619,1.57,0.0993,89.47,454.0,10.08,34.980000,14.40,3,57,3,4362.00,4.722,-0.5000,0.5540,0.5900,,293.804410,38.639130,15.842
3554031,Kepler-415 b,CONFIRMED,4.176342760,0,0.1420,2.33500,5.3150e+02,0.020401,2.86173,1.23,0.0426,89.41,694.0,54.80,13.820000,14.90,3,202,2,4362.00,4.722,-0.5000,0.5540,0.5900,,293.804410,38.639130,15.842
8394721,Kepler-79 c,CONFIRMED,27.402298590,0,0.0220,6.84910,7.4750e+02,0.025079,0.77467,3.63,0.1839,89.96,734.0,68.46,31.329000,79.30,4,49,3,6198.00,4.237,-0.0400,1.3240,1.1010,,300.517120,44.381580,13.914
7295235,Kepler-743 b,CONFIRMED,3.179267286,0,0.1710,1.02460,2.0090e+02,0.012917,24.82621,1.21,0.0418,89.59,1101.0,347.01,23.670000,41.00,1,421,1,5511.00,4.554,0.1000,0.8570,0.9600,,295.574160,42.806438,12.550
2302548,Kepler-261 b,CONFIRMED,10.381224470,0,0.3190,2.71500,8.0150e+02,0.025572,4.05514,2.18,0.0871,89.36,672.0,48.37,28.480000,41.90,2,130,1,5095.00,4.566,0.0200,0.7800,0.8160,,291.364780,37.609169,13.562
2302548,Kepler-261 c,CONFIRMED,24.570902300,0,0.9450,3.58700,7.6420e+02,0.033128,0.32657,2.82,0.1547,87.52,505.0,15.33,21.800000,26.30,2,50,2,5095.00,4.566,0.0200,0.7800,0.8160,,291.364780,37.609169,13.562
10743597,,FALSE POSITIVE,81.221876000,0,1.0100,4.11350,9.8830e+03,0.173832,2.10745,16.59,0.3620,89.38,385.0,5.20,90.200000,63.00,4,,,5619.00,4.536,0.0200,0.8740,0.9560,,296.382290,48.045311,15.488
10743597,,FALSE POSITIVE,0.817026268,0,0.0100,2.07990,1.1455e+03,0.030636,0.88636,2.92,0.0169,89.82,1784.0,2386.13,3.150700,121.10,4,1304,1,5619.00,4.536,0.0200,0.8740,0.9560,,296.382290,48.045311,15.488
9818381,Kepler-43 b,CONFIRMED,3.024092505,0,0.4240,2.80210,7.7650e+03,0.081878,1.15632,12.14,0.0438,87.05,1489.0,1162.54,8.238000,1225.30,1,446,1,6063.00,4.261,0.3400,1.3580,1.2270,,285.240840,46.668251,13.958
6124941,,FALSE POSITIVE,5.670155713,0,1.2670,0.93610,5.3670e+02,0.292493,1.00118,5.85,0.0340,83.91,341.0,3.21,11.940000,37.30,1,232,1,3337.00,5.126,-0.4600,0.1830,0.1640,,292.261810,41.442554,13.783
6060203,Kepler-757 b,CONFIRMED,1.022678654,0,0.0190,1.37120,1.2920e+02,0.010229,3.50120,1.14,0.0190,89.81,1734.0,2138.47,5.785000,21.60,1,1306,1,5366.00,4.363,0.1600,1.0200,0.8750,,296.680450,41.386520,14.803
5880320,Kepler-758 b,CONFIRMED,12.109687090,0,0.9240,6.34610,2.8470e+02,0.018700,0.03281,2.98,0.1019,81.62,1005.0,240.80,6.340000,33.40,4,110,1,6021.00,4.093,-0.3400,1.4580,0.9600,,293.084630,41.135441,14.348
5880320,Kepler-758 c,CONFIRMED,4.757961030,0,0.6210,4.66000,1.2450e+02,0.010702,0.20573,1.70,0.0547,84.31,1372.0,835.65,6.270000,20.90,4,271,2,6021.00,4.093,-0.3400,1.4580,0.9600,,293.084630,41.135441,14.348
5880320,Kepler-758 d,CONFIRMED,20.497275500,0,0.9660,8.53600,2.4290e+02,0.018577,0.00972,2.96,0.1447,80.73,843.0,119.42,6.000000,22.80,4,51,3,6021.00,4.093,-0.3400,1.4580,0.9600,,293.084630,41.135441,14.348
3003992,,FALSE POSITIVE,13.554805340,0,0.4970,2.28800,4.8300e+01,0.006462,6.39782,0.62,0.1062,89.28,679.0,50.41,39.600000,16.50,2,76,2,5370.00,4.494,0.0400,0.8740,0.8690,,294.490110,38.194126,11.157
6307537,,FALSE POSITIVE,29.744546680,0,0.3370,23.28420,6.6894e+04,0.233128,0.03339,20.06,0.1773,88.34,455.0,10.10,11.602000,765.00,1,47,1,4889.00,4.569,0.3000,0.7880,0.8390,,297.757080,41.680454,11.753
6359798,,FALSE POSITIVE,14.154024280,0,1.1000,4.47001,6.1625e+04,0.470267,1.24625,53.25,0.1144,87.33,777.0,86.13,23.632000,930.30,1,91,1,5850.00,4.404,0.0000,1.0370,0.9940,,290.352940,41.769741,12.932
6311681,,FALSE POSITIVE,0.844786082,0,1.2970,3.52890,2.4685e+03,0.353039,0.08845,35.27,0.0167,29.79,1864.0,2846.03,1.494000,245.60,1,1583,1,5705.00,4.452,-0.2400,0.9150,0.8650,,298.711520,41.635792,15.363
6365321,,FALSE POSITIVE,0.848483947,0,1.2640,1.44510,1.9074e+03,0.314173,0.23097,32.11,0.0177,52.24,1908.0,3117.82,2.064000,185.00,1,1571,1,5941.00,4.504,-0.0800,0.9360,1.0190,,292.236790,41.739300,15.323
6301035,,FALSE POSITIVE,11.990975760,0,1.2690,5.74010,2.1243e+03,0.320114,0.02742,37.47,0.1006,77.64,880.0,141.63,5.930000,102.80,1,107,1,6110.00,4.352,-0.3600,1.0720,0.9440,,296.298550,41.602718,14.977
3859079,Kepler-786 b,CONFIRMED,53.529270200,0,0.3460,5.66800,1.0861e+03,0.029542,2.25989,2.28,0.2548,89.72,348.0,3.48,70.000000,34.50,1,21,1,4736.00,4.624,0.1200,0.7080,0.7910,,293.743930,38.939281,14.887
3557493,,FALSE POSITIVE,0.393726813,0,1.1898,2.95000,5.6460e+02,0.214695,0.22470,24.17,0.0108,13.75,2705.0,12661.53,1.226000,64.80,1,,,6277.00,4.449,-0.1800,1.0310,1.0850,,294.651210,38.636459,15.025
4061149,Kepler-1741 b,CONFIRMED,2.757584622,0,0.0930,0.92670,5.6310e+02,0.021901,30.83073,1.01,0.0296,89.77,615.0,33.79,23.140000,19.60,1,490,1,3683.00,4.840,-0.2200,0.4240,0.4540,,292.577030,39.120880,15.597
3444588,Kepler-787 b,CONFIRMED,0.928310036,0,0.1810,1.18990,3.7620e+02,0.017601,4.74015,1.16,0.0159,88.27,1115.0,365.72,6.000000,22.60,1,1443,1,4109.00,4.672,-0.0200,0.6020,0.6210,,291.692470,38.572899,15.854
8394721,Kepler-79 b,CONFIRMED,13.484576680,0,0.0110,5.01970,6.5350e+02,0.023452,0.96491,3.39,0.1146,89.97,929.0,176.29,21.010000,80.80,4,98,2,6198.00,4.237,-0.0400,1.3240,1.1010,,300.517120,44.381580,13.914
3962243,Kepler-276 c,CONFIRMED,31.884147300,0,0.9380,6.12200,9.1000e+02,0.034770,0.09877,3.70,0.1994,86.92,563.0,23.82,17.440000,25.30,3,31,1,5779.00,4.477,0.1400,0.9740,1.0370,,293.568150,39.036320,15.368
10743597,,CANDIDATE,16.158111120,0,1.8572,6.04900,2.3198e+03,0.902495,0.04658,86.13,0.1233,77.35,660.0,44.83,8.630000,52.80,4,67,1,5619.00,4.536,0.0200,0.8740,0.9560,,296.382290,48.045311,15.488
10015516,,FALSE POSITIVE,67.692139070,0,0.5581,51.34900,2.5457e+04,0.150573,0.00434,175.98,0.4337,87.09,1173.0,448.21,10.168000,1328.20,1,,,5355.00,2.754,-0.5000,10.7030,2.3720,,293.473630,46.970402,10.700
10154388,Kepler-744 b,CONFIRMED,12.062229620,0,0.3920,2.05840,3.0020e+02,0.015945,9.61332,1.62,0.0993,89.47,750.0,74.80,42.000000,32.40,1,89,1,5547.00,4.451,0.0000,0.9330,0.8970,,296.496120,47.182861,13.581
1432789,Kepler-745 b,CONFIRMED,9.931463070,0,0.0370,5.67800,3.9860e+02,0.018094,0.48317,2.41,0.0915,89.84,931.0,177.83,13.607000,26.20,2,137,1,5782.00,4.280,0.1600,1.2200,1.0350,,291.499420,37.059280,15.214
1718189,Kepler-262 c,CONFIRMED,21.853629050,0,0.6760,3.43900,3.5560e+02,0.018296,2.00195,1.75,0.1515,88.95,618.0,34.57,37.000000,23.00,3,60,1,5830.00,4.540,-0.1400,0.8760,0.9700,,290.728670,37.252651,14.246
5880320,Kepler-758 e,CONFIRMED,8.193450650,0,0.8150,5.23400,1.1540e+02,0.010952,0.10554,1.74,0.0785,83.51,1144.0,405.75,7.210000,15.70,4,142,4,6021.00,4.093,-0.3400,1.4580,0.9600,,293.084630,41.135441,14.348
5130369,,FALSE POSITIVE,19.978670000,0,0.9230,10.16800,9.4430e+02,0.033104,0.01637,6.85,0.1881,82.44,1351.0,788.02,7.020000,86.20,1,69,1,9651.00,4.229,0.0700,1.8950,2.2190,,299.153530,40.286961,13.849
6037187,Kepler-759 b,CONFIRMED,41.805954400,0,0.0290,6.05700,4.3440e+02,0.019015,1.67728,2.02,0.2329,89.97,533.0,19.02,53.710000,28.30,1,31,1,5907.00,4.445,-0.1600,0.9730,0.9610,,290.131500,41.381500,14.502
6147122,,FALSE POSITIVE,15.451581840,0,0.6360,2.40600,8.5300e+01,0.008928,4.49762,2.02,0.1499,89.05,1285.0,643.83,38.400000,21.00,1,90,1,7839.00,4.080,0.2100,2.0690,1.8780,,297.981230,41.444870,11.798
8257407,,FALSE POSITIVE,89.698168533,0,0.6840,5.54180,2.7311e+05,0.590496,13.15835,102.08,0.3870,89.78,554.0,22.33,177.540000,3420.30,1,0,1,6214.00,4.021,-0.5800,1.5830,0.9590,,299.020900,44.172760,13.624
8218274,,FALSE POSITIVE,1.187352427,0,1.2220,4.99900,2.0703e+04,0.414215,0.08194,67.35,0.0236,48.04,2251.0,6067.30,1.827800,717.40,1,1127,1,6424.00,4.186,-0.0600,1.4890,1.2430,,285.063350,44.167885,13.623
3964562,,FALSE POSITIVE,3.012476582,0,1.2610,3.14240,1.1385e+03,0.294213,0.03231,65.25,0.0520,59.63,2371.0,7471.65,2.493000,253.40,1,354,1,8601.00,4.137,0.2100,2.0310,2.0630,,294.143400,39.089779,12.403
5735762,Kepler-48 b,CONFIRMED,4.778003060,0,0.0200,2.73610,4.7300e+02,0.019376,2.08860,1.85,0.0528,89.91,932.0,177.79,13.609100,115.40,3,274,2,5192.00,4.489,0.1800,0.8730,0.8560,,299.139220,40.949020,13.040
6292162,,FALSE POSITIVE,7.814839231,0,0.9450,3.01220,2.0103e+03,0.052382,0.24335,5.33,0.0771,84.12,903.0,156.74,9.227000,100.00,1,147,1,5887.00,4.499,-0.0800,0.9310,0.9980,,294.027250,41.675968,15.452
6307521,,FALSE POSITIVE,29.745249900,0,0.9410,22.69500,7.7890e+02,0.032860,0.00180,3.60,0.1792,77.61,557.0,22.74,4.383000,55.90,2,46,1,5334.00,4.372,0.1600,1.0040,0.8650,,297.753110,41.675991,15.259
6359320,Kepler-269 b,CONFIRMED,5.326672990,0,0.0430,3.40450,6.1140e+02,0.022482,1.21810,2.26,0.0601,89.80,1007.0,242.97,12.225000,34.10,3,213,1,5831.00,4.517,0.0000,0.9210,1.0160,,290.215180,41.775970,15.808
3848972,,FALSE POSITIVE,0.741057213,0,1.2600,1.05299,1.9963e+03,0.314771,0.47291,26.67,0.0152,58.26,1730.0,2128.29,2.390000,251.90,1,1805,1,5496.00,4.592,-0.2400,0.7760,0.8690,,291.071260,38.999039,14.489
3860441,,FALSE POSITIVE,2.988085455,0,1.2160,3.68000,8.0280e+02,0.246924,0.02011,21.81,0.0392,54.96,1101.0,348.05,2.120000,48.20,1,358,1,5497.00,4.577,-0.1000,0.8090,0.9070,,294.070710,38.981331,15.381
3765771,,FALSE POSITIVE,2.783883492,0,1.2550,2.45460,9.0390e+02,0.286516,0.05072,67.17,0.0406,62.83,1934.0,3304.55,2.750000,86.10,1,379,1,6028.00,3.835,-0.3200,2.1470,1.1480,,295.940550,38.876389,14.216
3557341,,FALSE POSITIVE,0.393727296,0,1.2280,3.02000,9.0350e+02,0.261231,0.25254,23.05,0.0101,15.47,2216.0,5746.51,1.274000,82.40,1,1207,1,5628.00,4.575,-0.2200,0.8080,0.9030,,294.618930,38.611889,15.856
3859628,Kepler-1740 b,CONFIRMED,8.172426440,0,0.9260,3.90200,8.6430e+02,0.033266,0.11427,3.29,0.0779,82.80,858.0,127.95,7.390000,37.00,1,105,1,5705.00,4.499,-0.0600,0.9050,0.9430,,293.873630,38.922482,15.240
3644071,,CANDIDATE,1295.362215000,0,1.3935,28.29700,8.7080e+03,0.505204,0.08885,57.82,2.2372,89.38,169.0,0.19,199.000000,164.00,2,,,5609.00,4.346,-0.0400,1.0480,0.8890,,291.032170,38.703911,14.215
1718189,Kepler-262 b,CONFIRMED,13.060793600,0,0.7180,3.21500,2.3660e+02,0.015111,1.22851,1.45,0.1075,88.16,734.0,68.66,22.290000,19.40,3,101,2,5830.00,4.540,-0.1400,0.8760,0.9700,,290.728670,37.252651,14.246
1431122,,CANDIDATE,4.298920100,0,0.9720,2.74700,2.3760e+02,0.019694,0.05666,2.12,0.0492,75.22,1046.0,283.62,3.810000,20.00,1,314,1,5300.00,4.385,0.1800,0.9860,0.8610,,291.142490,37.061321,14.613
3858949,,FALSE POSITIVE,25.951846100,0,1.2200,14.58100,1.0585e+03,0.256824,0.00223,22.32,0.1649,73.51,521.0,17.37,4.300000,65.80,1,41,1,5372.00,4.584,-0.0600,0.7960,0.8920,,293.710750,38.983608,14.576
3858824,,FALSE POSITIVE,25.951853600,0,1.2500,14.75500,2.0179e+03,0.303590,0.00375,24.60,0.1598,75.84,494.0,14.09,5.110000,79.40,1,41,1,5198.00,4.604,-0.1800,0.7420,0.8130,,293.676570,38.991379,15.342
2157247,,FALSE POSITIVE,5.686287390,0,0.8548,17.57300,5.5597e+03,0.043076,0.00310,4.50,0.0607,60.73,1059.0,297.81,1.743400,414.40,1,,,6052.00,4.442,-0.4000,0.9560,0.9230,,290.778630,37.564079,14.378
7601633,,FALSE POSITIVE,15.663886949,0,0.9850,2.47750,5.1444e+03,0.112808,1.20430,27.36,0.1382,87.74,1060.0,298.77,25.000000,175.90,1,42,1,5996.00,3.901,0.2400,2.2210,1.4300,,289.873470,43.203838,13.439
8242681,,FALSE POSITIVE,4.020628573,0,0.8270,4.40850,2.0901e+04,0.150191,0.21099,16.94,0.0511,81.58,1232.0,543.92,5.649000,282.60,1,334,1,6210.00,4.450,-0.1000,1.0330,1.0930,,295.039250,44.191059,15.472
8260218,,CANDIDATE,5.714817603,0,0.0960,3.14126,1.2295e+04,0.101045,2.05742,9.29,0.0597,89.64,943.0,187.27,15.258000,537.70,1,200,1,5695.00,4.526,-0.2800,0.8420,0.8690,,299.786320,44.169540,15.623
8246781,,FALSE POSITIVE,185.022882220,0,1.0040,4.87326,4.3547e+04,0.333723,9.12670,49.82,0.6712,89.77,379.0,4.89,254.660000,938.20,1,8,1,6025.00,4.237,0.1600,1.3670,1.1800,,296.309420,44.165741,14.685
8264070,,FALSE POSITIVE,2.897432135,0,0.9670,3.17930,1.2237e+03,0.043891,0.05526,14.35,0.0441,70.55,2170.0,5240.00,2.910000,73.90,1,309,1,5970.00,3.619,-0.4200,2.9940,1.3590,,300.867000,44.145290,15.036
8222813,Kepler-760 b,CONFIRMED,8.704205250,0,0.5000,2.93850,1.0749e+03,0.030316,2.12083,2.86,0.0772,88.60,748.0,74.13,20.400000,74.00,2,132,1,5074.00,4.474,0.1600,0.8630,0.8090,,287.593200,44.179420,15.070
6359320,Kepler-269 c,CONFIRMED,8.128093300,0,0.3570,3.72700,2.2410e+02,0.013795,1.13460,1.39,0.0796,88.71,875.0,138.51,15.820000,10.70,3,128,2,5831.00,4.517,0.0000,0.9210,1.0160,,290.215180,41.775970,15.808
6359320,,CANDIDATE,2.836689310,0,0.3300,3.03100,1.6610e+02,0.011852,0.76200,1.19,0.0395,87.25,1242.0,562.48,6.870000,12.10,3,355,3,5831.00,4.517,0.0000,0.9210,1.0160,,290.215180,41.775970,15.808
6362874,Kepler-775 b,CONFIRMED,0.974868896,0,0.1200,1.61910,1.9760e+02,0.012716,2.01904,1.16,0.0187,88.53,1612.0,1605.87,4.664000,82.60,1,1372,1,5487.00,4.563,0.0000,0.8320,0.9240,,291.433290,41.703442,13.507
6272413,Kepler-776 b,CONFIRMED,4.897210060,0,0.6600,1.81200,2.7440e+02,0.015988,3.21360,1.48,0.0523,87.63,904.0,157.93,15.970000,16.90,1,273,1,5093.00,4.483,0.0800,0.8470,0.7940,,287.272640,41.635559,15.456
8279765,,FALSE POSITIVE,2.757794163,0,0.8000,2.76440,3.9043e+04,0.206038,0.83388,20.05,0.0378,83.39,1231.0,542.43,6.947000,349.20,1,490,1,5747.00,4.514,-0.1000,0.8910,0.9480,,282.603360,44.286980,15.235
8330548,,FALSE POSITIVE,1.914158508,0,0.9420,3.29170,7.8292e+03,0.111651,0.11413,13.63,0.0318,70.39,1646.0,1730.47,2.807000,124.60,2,1401,1,6289.00,4.407,0.0200,1.1180,1.1640,,301.016720,44.233841,14.446
3348082,,FALSE POSITIVE,3.982166980,0,0.7750,2.39600,3.8130e+02,0.019666,0.72165,3.32,0.0495,84.74,1374.0,842.48,8.460000,27.10,3,339,1,5570.00,4.066,0.1600,1.5480,1.0190,,292.922760,38.477280,15.035
3853673,,FALSE POSITIVE,0.643794198,0,1.1930,1.56620,4.5670e+02,0.215255,0.12656,19.51,0.0142,31.89,2011.0,3852.91,1.405000,53.70,1,2078,1,5958.00,4.561,-0.4200,0.8300,0.9170,,292.352870,38.942471,15.103
3447722,Kepler-275 c,CONFIRMED,16.088323180,0,0.6480,5.73100,5.9780e+02,0.023572,0.36003,3.42,0.1281,87.82,875.0,138.64,17.020000,31.30,4,89,1,6157.00,4.224,-0.0800,1.3300,1.0800,,292.479710,38.514919,15.319
3447722,Kepler-275 b,CONFIRMED,10.300679190,0,0.0040,4.88500,2.7180e+02,0.015115,0.78116,2.20,0.0951,89.99,1015.0,251.55,16.360000,16.40,4,126,3,6157.00,4.224,-0.0800,1.3300,1.0800,,292.479710,38.514919,15.319
