# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  6 20:27:19 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_prad,koi_sma,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag
9473078,K02079.01,Kepler-1087 b,CONFIRMED,0.693842661,1.61970,0.83,0.0148,2161.0,5182.78,5457.00,4.239,0.1400,1.1960,0.9030,12.953
10864531,K02080.01,Kepler-358 c,CONFIRMED,83.488740500,6.21000,2.95,0.3779,411.0,6.76,5910.00,4.505,-0.0200,0.9400,1.0320,15.375
10864531,K02080.02,Kepler-358 b,CONFIRMED,34.060767700,2.47100,2.96,0.2079,554.0,22.32,5910.00,4.505,-0.0200,0.9400,1.0320,15.375
2853780,K02081.01,,CANDIDATE,6.214149600,10.14100,4.27,0.0758,1506.0,1216.48,5295.00,3.617,0.0200,3.1520,1.5010,13.439
9472000,K02082.01,Kepler-1790 b,CONFIRMED,31.588897900,3.43800,2.59,0.1970,682.0,51.02,5866.00,4.175,0.0000,1.3670,1.0200,14.143
10253547,K02153.01,Kepler-364 c,CONFIRMED,59.980986800,7.58800,2.81,0.3108,568.0,24.58,6103.00,4.202,0.0200,1.3830,1.1090,13.660
10253547,K02153.02,Kepler-364 b,CONFIRMED,25.745795700,7.07300,1.73,0.1768,753.0,75.97,6103.00,4.202,0.0200,1.3830,1.1090,13.660
12505076,K02154.01,Kepler-1799 b,CONFIRMED,11.929793480,6.15200,2.43,0.1028,770.0,83.04,5831.00,4.517,0.0000,0.9210,1.0160,15.844
6185476,K00227.01,,CANDIDATE,17.657378380,3.50900,2.45,0.1047,350.0,3.55,3745.00,4.784,-0.0200,0.4700,0.4900,14.267
12116380,K02155.01,Kepler-1123 b,CONFIRMED,4.339456900,2.36520,2.11,0.0497,1061.0,300.07,5330.00,4.366,0.1800,1.0130,0.8690,14.822
2556650,K02156.01,Kepler-1124 b,CONFIRMED,2.852348262,0.70510,1.66,0.0305,621.0,34.95,3731.00,4.830,-0.2800,0.4330,0.4630,15.959
10600955,K02227.01,Kepler-1151 b,CONFIRMED,65.648089200,5.74600,3.93,0.3197,485.0,13.04,5565.00,4.251,0.3200,1.2460,1.0080,14.872
10801100,K02228.01,,FALSE POSITIVE,102.653705000,53.58870,39.16,0.4703,562.0,23.66,6711.00,4.097,-0.2400,1.6980,1.3200,12.678
4473226,K02229.01,Kepler-1682 b,CONFIRMED,14.833409440,3.92700,2.54,0.1134,694.0,54.74,5570.00,4.471,-0.0800,0.9040,0.8820,15.707
8914779,K02230.01,,FALSE POSITIVE,0.987338654,2.59100,0.98,0.0203,2669.0,11973.87,6258.00,3.939,-0.3000,1.8960,1.1400,11.511
2854181,K02232.01,Kepler-1810 b,CONFIRMED,101.132347500,4.36600,3.87,0.4137,380.0,4.91,5492.00,4.389,0.1600,1.0160,0.9210,15.331
8963721,K02233.01,,FALSE POSITIVE,1.811460943,5.06500,2.83,0.0280,1508.0,1224.37,5700.00,4.382,-0.1200,1.0080,0.8940,14.674
10132832,K02313.01,Kepler-1186 b,CONFIRMED,16.076731480,2.20500,2.14,0.1281,724.0,64.75,5957.00,4.498,0.0700,0.9710,1.0830,15.306
3219995,K02314.01,Kepler-1187 b,CONFIRMED,18.870587050,3.47010,2.67,0.1401,701.0,56.97,6103.00,4.496,-0.2000,0.9490,1.0280,14.562
6062929,K02315.01,Kepler-1822 b,CONFIRMED,22.133422400,2.04900,1.76,0.1416,507.0,15.65,5165.00,4.633,-0.3200,0.7020,0.7820,15.571
7504778,K02316.01,Kepler-1188 b,CONFIRMED,17.136940800,6.41600,2.05,0.1350,775.0,85.15,6218.00,4.421,-0.0400,1.0770,1.1140,15.004
7219825,K00238.02,Kepler-123 c,CONFIRMED,26.695194400,4.57600,1.40,0.1757,706.0,58.81,6086.00,4.274,-0.1600,1.2160,1.0130,14.061
7097965,K02083.01,Kepler-1791 b,CONFIRMED,7.720850470,1.82640,2.53,0.0761,1021.0,257.14,5887.00,4.290,-0.0600,1.1770,0.9850,13.516
4249725,K00222.01,Kepler-120 b,CONFIRMED,6.312508525,2.74550,2.00,0.0561,575.0,25.94,4090.00,4.696,-0.1800,0.5710,0.5910,14.735
3967326,K02084.01,Kepler-1792 b,CONFIRMED,4.195773850,2.15570,3.02,0.0488,1047.0,283.78,5229.00,4.378,0.3200,1.0050,0.8780,15.168
6768394,K02086.01,Kepler-60 b,CONFIRMED,7.132947200,4.36800,1.64,0.0719,1102.0,349.21,5862.00,4.194,-0.1000,1.3070,0.9730,13.959
6768394,K02086.02,Kepler-60 c,CONFIRMED,8.919012280,4.14100,1.84,0.0835,1023.0,258.92,5862.00,4.194,-0.1000,1.3070,0.9730,13.959
5211199,K02158.01,Kepler-1800 b,CONFIRMED,4.562040700,2.85210,2.82,0.0592,1533.0,1306.97,5343.00,3.764,0.0800,2.5060,1.3300,13.052
8804455,K02159.01,,CANDIDATE,7.596699800,3.66700,1.32,0.0746,964.0,204.34,5716.00,4.343,0.0400,1.0910,0.9550,13.482
8804455,K02159.02,,FALSE POSITIVE,2.392630668,1.37050,1.33,0.0345,1418.0,955.41,5716.00,4.343,0.0400,1.0910,0.9550,13.482
5546761,K02160.01,Kepler-1125 b,CONFIRMED,17.670029100,6.69300,2.89,0.1348,778.0,86.37,5795.00,4.265,0.1600,1.2470,1.0420,14.874
5546761,K02160.02,,CANDIDATE,15.408773830,3.49000,,,,,,,,,,14.874
9205938,K02162.01,Kepler-1126 b,CONFIRMED,108.593113000,7.98900,1.68,0.4126,374.0,4.64,5678.00,4.409,-0.4000,0.9210,0.7940,14.033
10723367,K02236.01,Kepler-375 c,CONFIRMED,19.986591600,4.39100,4.22,0.1404,720.0,63.67,5500.00,4.218,0.1400,1.2380,0.9220,15.699
10723367,K02236.02,Kepler-375 b,CONFIRMED,12.125806440,3.28900,2.50,0.1007,851.0,123.78,5500.00,4.218,0.1400,1.2380,0.9220,15.699
5005121,K02237.01,Kepler-1811 b,CONFIRMED,76.421501000,7.21800,2.81,0.3462,455.0,10.11,5561.00,4.263,0.1600,1.1900,0.9460,15.165
4833421,K00232.05,Kepler-122 f,CONFIRMED,56.259088100,8.11400,2.22,0.2870,543.0,20.49,6038.00,4.284,-0.1600,1.1910,0.9950,14.247
8229458,K02238.01,Kepler-1152 b,CONFIRMED,1.646801683,1.19660,0.86,0.0223,806.0,99.80,3810.00,4.753,-0.0200,0.5130,0.5430,14.634
10684670,K02317.01,Kepler-1189 b,CONFIRMED,3.788618330,2.80800,1.23,0.0467,1158.0,424.17,5560.00,4.379,0.1600,1.0400,0.9430,14.285
11495458,K02318.01,Kepler-1190 b,CONFIRMED,10.458398650,3.15400,1.25,0.0845,609.0,32.45,4641.00,4.557,0.1600,0.7470,0.7340,14.471
9003401,K02319.01,Kepler-1823 b,CONFIRMED,21.103301400,2.05900,1.56,0.1528,718.0,62.99,6000.00,4.363,0.0600,1.1260,1.0680,13.355
5978559,K02321.01,Kepler-1824 b,CONFIRMED,95.611461700,7.48900,2.37,0.4267,421.0,7.45,6002.00,4.424,0.2000,1.0810,1.1350,14.710
8872048,K02323.01,,CANDIDATE,58.355125520,8.45000,,,,,,,,,,15.484
7746958,K02324.01,,CANDIDATE,1.204686597,0.82300,1.55,0.0222,1711.0,2026.81,5780.00,4.438,0.0000,1.0000,1.0000,11.671
6768394,K02086.03,Kepler-60 d,CONFIRMED,11.898494800,3.01500,1.69,0.1012,929.0,176.27,5862.00,4.194,-0.1000,1.3070,0.9730,13.959
6922710,K02087.01,Kepler-1088 b,CONFIRMED,23.127417100,4.90100,1.44,0.1602,667.0,46.89,5865.00,4.393,0.0700,1.0660,1.0240,11.863
11348997,K02090.01,Kepler-1089 b,CONFIRMED,5.132486123,1.45750,1.69,0.0497,584.0,27.41,3879.00,4.707,0.3200,0.5780,0.6190,15.535
5705819,K02091.01,Kepler-1793 b,CONFIRMED,8.779973490,3.22010,2.12,0.0787,713.0,61.24,5191.00,4.597,-0.0600,0.7640,0.8500,15.789
6696580,K02092.01,Kepler-359 c,CONFIRMED,57.689621200,5.11800,5.14,0.3025,512.0,16.19,6228.00,4.441,-0.0800,1.0490,1.1070,15.886
11358389,K02163.01,Kepler-365 b,CONFIRMED,10.664895140,3.15900,1.76,0.0961,865.0,132.15,6014.00,4.436,-0.0400,1.0210,1.0370,14.651
7204981,K02164.01,Kepler-1127 b,CONFIRMED,5.123320400,2.74660,1.65,0.0556,994.0,231.12,5364.00,4.394,0.1400,0.9820,0.8720,15.162
3847907,K00229.01,Kepler-497 b,CONFIRMED,3.573202801,2.88000,5.81,0.0457,1210.0,507.91,5646.00,4.370,0.2200,1.0800,0.9960,14.720
4370527,K02166.01,Kepler-1128 b,CONFIRMED,61.617452800,3.81600,3.36,0.3020,424.0,7.67,5480.00,4.485,0.2400,0.9310,0.9660,15.722
6041734,K02167.01,Kepler-1129 b,CONFIRMED,24.339820200,3.89100,5.09,0.1644,737.0,69.79,5596.00,4.105,0.1400,1.4660,0.9980,15.280
5125347,K02241.01,Kepler-1812 b,CONFIRMED,7.165204280,1.70500,2.31,0.0765,1034.0,270.34,6174.00,4.417,0.1000,1.1030,1.1620,15.302
9336200,K02242.01,Kepler-1153 b,CONFIRMED,1.755843555,1.94250,1.94,0.0277,1343.0,771.02,5569.00,4.566,-0.0800,0.8290,0.9280,15.758
4770617,K02243.01,Kepler-1154 b,CONFIRMED,5.185600810,4.05400,2.34,0.0631,1314.0,705.79,6172.00,4.198,0.1600,1.4710,1.2500,14.806
4454934,K02245.01,Kepler-1155 b,CONFIRMED,33.469857100,4.74900,2.45,0.2006,609.0,32.52,5912.00,4.342,-0.1400,1.0940,0.9600,14.740
9458343,K02246.01,Kepler-1156 b,CONFIRMED,11.895204360,3.43300,1.33,0.0994,787.0,90.77,5649.00,4.411,0.0000,0.9920,0.9230,14.152
7120108,K02325.01,Kepler-1825 b,CONFIRMED,1.025857984,0.80690,1.57,0.0187,1520.0,1264.70,5123.00,4.501,0.1400,0.8470,0.8280,14.413
10730703,K02327.01,Kepler-1191 b,CONFIRMED,5.600133270,2.65080,1.73,0.0587,952.0,194.26,5288.00,4.391,0.1800,0.9780,0.8580,15.378
8007644,K02328.01,Kepler-1192 b,CONFIRMED,25.203412800,4.51500,2.42,0.1693,600.0,30.62,5831.00,4.517,0.0000,0.9210,1.0160,15.684
11192235,K02329.01,Kepler-1826 b,CONFIRMED,1.615357809,1.14350,1.37,0.0213,806.0,99.32,3821.00,4.755,-0.2800,0.4860,0.4900,15.655
6383785,K00239.01,Kepler-501 b,CONFIRMED,5.640676975,2.83540,4.59,0.0627,1125.0,379.36,5794.00,4.282,0.1400,1.2160,1.0320,14.762
6696580,K02092.02,Kepler-359 b,CONFIRMED,25.563862600,4.68500,4.00,0.1758,671.0,47.94,6228.00,4.441,-0.0800,1.0490,1.1070,15.886
6525946,K02093.01,,CANDIDATE,6.783413250,3.54370,20.75,0.0641,2628.0,11295.61,5096.00,2.435,-1.5200,8.7690,0.7630,15.357
4249725,K00222.02,Kepler-120 c,CONFIRMED,12.794547400,3.41970,1.60,0.0899,455.0,10.10,4090.00,4.696,-0.1800,0.5710,0.5910,14.735
8505920,K02094.01,Kepler-1090 c,CONFIRMED,42.426964700,5.90700,3.44,0.2274,496.0,14.33,5330.00,4.366,0.1800,1.0130,0.8690,15.001
7918992,K02095.01,Kepler-1091 b,CONFIRMED,1.434745129,1.86200,1.50,0.0252,1664.0,1813.00,5806.00,4.400,0.1600,1.0640,1.0370,14.691
6041734,K02167.02,,CANDIDATE,6.957870000,4.53700,1.39,0.0708,1047.0,284.40,6240.00,4.406,-0.3800,1.0250,0.9750,15.280
11308499,K02168.01,Kepler-366 b,CONFIRMED,3.281920560,2.91700,1.60,0.0442,1326.0,728.90,5859.00,4.335,0.1600,1.1620,1.0640,14.842
11308499,K02168.02,Kepler-366 c,CONFIRMED,12.516105490,4.85300,1.87,0.1078,848.0,122.54,5859.00,4.335,0.1600,1.1620,1.0640,14.842
9006186,K02169.01,Kepler-1130 b,CONFIRMED,5.452987420,2.13280,0.92,0.0595,904.0,158.12,5450.00,4.563,0.1000,0.8420,0.9440,12.404
9006186,K02169.02,Kepler-1130 c,CONFIRMED,3.266627330,2.05600,0.68,0.0423,1072.0,312.85,5450.00,4.563,0.1000,0.8420,0.9440,12.404
7802719,K02247.01,Kepler-1157 b,CONFIRMED,4.457432670,2.32260,0.79,0.0448,732.0,67.70,4487.00,4.644,-0.4400,0.6120,0.6010,14.374
11030475,K02248.01,Kepler-1813 b,CONFIRMED,2.818147150,1.76300,1.30,0.0364,1059.0,298.20,5167.00,4.555,-0.0400,0.7870,0.8120,15.498
11030475,K02248.02,,CANDIDATE,9.490763800,2.71300,1.05,0.0820,704.0,58.01,5290.00,4.604,-0.2200,0.7460,0.8210,15.498
11030475,K02248.03,,CANDIDATE,0.761962470,1.28200,1.08,0.0152,1638.0,1710.11,5167.00,4.555,-0.0400,0.7870,0.8120,15.498
5023956,K00233.01,,FALSE POSITIVE,1.824649000,4.22850,5.31,0.0260,1508.0,1222.28,6190.00,4.487,-1.9400,0.7930,0.7040,14.605
12401863,K02331.01,Kepler-1193 b,CONFIRMED,2.832647249,2.30600,1.37,0.0403,1453.0,1054.98,5865.00,4.266,0.1600,1.2720,1.0880,13.467
5534941,K02332.01,Kepler-1827 b,CONFIRMED,3.700632510,5.40800,1.24,0.0455,1329.0,737.02,5423.00,4.105,0.0800,1.4040,0.9150,13.024
11121752,K02333.01,Kepler-380 b,CONFIRMED,3.930839970,2.93200,1.20,0.0487,1317.0,711.45,6038.00,4.284,-0.1600,1.1910,0.9950,13.652
11121752,K02333.02,Kepler-380 c,CONFIRMED,7.630081960,2.78000,1.39,0.0758,1056.0,293.67,6038.00,4.284,-0.1600,1.1910,0.9950,13.652
2990873,K02335.01,Kepler-1194 b,CONFIRMED,16.223784790,2.54620,1.51,0.1212,676.0,49.35,5547.00,4.460,0.0000,0.9250,0.9000,14.129
9307509,K02096.01,Kepler-1794 b,CONFIRMED,9.762932840,3.06400,1.94,0.0821,703.0,57.59,5052.00,4.503,0.0200,0.8160,0.7730,15.246
10158729,K02097.01,Kepler-1092 b,CONFIRMED,58.601926000,5.52200,2.06,0.2996,508.0,15.80,6250.00,4.440,-0.2200,1.0190,1.0380,14.649
6105462,K02098.01,Kepler-1093 b,CONFIRMED,25.082340200,6.42300,2.26,0.1685,776.0,85.76,6429.00,4.241,-0.4600,1.2620,1.0110,13.838
3120355,K02099.01,Kepler-1094 b,CONFIRMED,78.099890800,8.42200,3.37,0.3625,480.0,12.52,5779.00,4.238,0.1600,1.2840,1.0390,14.999
6047072,K02100.01,Kepler-1095 b,CONFIRMED,4.271037270,2.27590,1.22,0.0514,1108.0,356.54,5984.00,4.521,-0.2000,0.9060,0.9930,14.553
9006186,K02169.03,Kepler-1130 d,CONFIRMED,4.272264210,2.11300,0.64,0.0506,981.0,218.63,5450.00,4.563,0.1000,0.8420,0.9440,12.404
9006186,K02169.04,,CANDIDATE,2.192519030,1.84500,0.37,0.0324,1225.0,533.25,5450.00,4.563,0.1000,0.8420,0.9440,12.404
11410904,K02171.01,Kepler-1131 b,CONFIRMED,3.532324290,2.76500,1.43,0.0459,1159.0,427.65,5761.00,4.492,0.1400,0.9560,1.0350,14.972
5021737,K00026.01,,FALSE POSITIVE,15.039463260,5.10080,12.36,0.1280,962.0,202.60,6501.00,4.212,-0.1000,1.4410,1.2360,11.997
3862246,K00230.01,,FALSE POSITIVE,4.702495974,2.34210,37.24,0.0519,981.0,219.08,5408.00,4.476,-0.0600,0.8780,0.8420,14.916
4173026,K02172.01,Kepler-1801 b,CONFIRMED,10.440873980,3.74300,3.41,0.0915,829.0,111.52,5738.00,4.426,-0.0600,0.9810,0.9360,15.104
10471621,K02554.01,,CANDIDATE,39.755764200,1.95800,13.72,0.1827,325.0,2.64,4405.00,4.732,-1.1000,0.5110,0.5130,15.439
10471621,K02554.02,,CANDIDATE,10.271275270,3.02900,0.94,0.0741,510.0,16.02,4405.00,4.732,-1.1000,0.5110,0.5130,15.439
5350244,K02555.01,Kepler-1276 b,CONFIRMED,12.572289700,4.76500,1.09,0.1072,886.0,145.82,6084.00,4.319,-0.0600,1.1690,1.0370,12.885
5374403,K02556.01,Kepler-1277 b,CONFIRMED,40.836630700,4.95600,1.50,0.2237,496.0,14.30,5529.00,4.457,0.0000,0.9250,0.8930,14.050
10925113,K02557.01,,FALSE POSITIVE,11.776107300,2.82900,1.31,0.0908,619.0,34.75,5096.00,4.618,-0.4000,0.6890,0.7190,15.005
11769801,K02633.01,,FALSE POSITIVE,29.712318100,70.37070,46.43,0.2049,870.0,135.31,6440.00,3.984,-0.1400,1.9210,1.2990,11.549
11752906,K00253.02,Kepler-2000 c,CONFIRMED,20.618034800,3.26700,1.57,0.1228,359.0,3.92,3757.00,4.681,0.4800,0.5760,0.5810,15.254
1995519,K02634.01,Kepler-1299 b,CONFIRMED,19.940121100,4.28300,2.42,0.1357,588.0,28.29,5623.00,4.596,-0.4000,0.7630,0.8530,15.922
4914566,K02635.01,Kepler-1300 b,CONFIRMED,22.242003200,7.53200,2.04,0.1655,954.0,195.54,5979.00,3.854,-0.1200,2.1640,1.2190,12.816
6198182,K02636.01,Kepler-1864 b,CONFIRMED,3.881483850,2.67900,0.59,0.0488,1156.0,423.00,5854.00,4.469,0.0600,0.9790,1.0300,12.320
10024051,K02409.01,Kepler-1228 b,CONFIRMED,0.577369336,1.08520,1.42,0.0125,1757.0,2239.26,5255.00,4.617,-0.3400,0.7160,0.7760,14.859
8676038,K02410.01,,FALSE POSITIVE,186.654354830,10.51000,,,,,,,,,,15.141
4349452,K00244.01,Kepler-25 c,CONFIRMED,12.720370263,2.73060,4.75,0.1101,934.0,180.23,6267.00,4.280,-0.0600,1.2580,1.0970,10.734
8676038,K02410.02,,FALSE POSITIVE,86.593222940,7.98000,,,,,,,,,,15.141
8073806,K02411.01,Kepler-1835 b,CONFIRMED,11.964073990,4.52600,3.21,0.0997,808.0,100.96,5903.00,4.437,-0.2600,0.9610,0.9220,15.361
10419312,K02412.01,,FALSE POSITIVE,2.493237866,2.64400,9.48,0.0400,2241.0,5975.48,5002.00,3.344,-0.0600,4.1310,1.3750,13.962
3234598,K02413.01,Kepler-383 b,CONFIRMED,12.904675230,3.28000,1.49,0.0962,545.0,20.91,4513.00,4.574,0.1600,0.7220,0.7120,15.070
10453588,K02484.01,Kepler-1253 b,CONFIRMED,68.886101700,5.92500,1.47,0.3133,501.0,14.91,5753.00,4.200,-0.2800,1.2220,0.8630,12.464
11125613,K02485.01,Kepler-1254 b,CONFIRMED,9.991152410,2.65700,1.68,0.0833,660.0,44.77,4838.00,4.524,0.1800,0.7960,0.7710,15.311
8074328,K02486.01,,CANDIDATE,4.267961416,1.34270,1.42,0.0524,1371.0,834.16,6395.00,4.275,-0.2800,1.2370,1.0480,13.047
7212184,K02487.01,Kepler-1255 b,CONFIRMED,36.292017000,8.19800,3.10,0.2226,694.0,54.91,5843.00,4.069,0.1400,1.6150,1.1150,15.251
6956014,K00031.01,,FALSE POSITIVE,0.925589891,1.96700,50.60,0.0181,6637.0,460202.18,4094.00,1.627,-0.0400,24.4880,0.9250,10.795
9757613,K00250.02,Kepler-26 c,CONFIRMED,17.251213970,2.03710,2.64,0.1063,385.0,5.17,3879.00,4.708,-0.1200,0.5370,0.5370,15.473
5307858,K02558.01,,FALSE POSITIVE,1.867281146,7.49500,31.18,0.0306,1561.0,1405.94,6117.00,4.457,-0.0200,1.0250,1.0950,15.600
6605493,K02559.01,Kepler-1686 b,CONFIRMED,9.309918340,3.45500,1.21,0.0866,913.0,164.38,5806.00,4.353,0.0600,1.1010,0.9960,13.799
4670217,K02560.01,,CANDIDATE,18.120938800,3.78100,1.68,0.1228,543.0,20.58,4905.00,4.536,0.0200,0.7740,0.7500,15.486
7259298,K02561.01,Kepler-1278 b,CONFIRMED,3.239417750,2.56900,0.77,0.0419,1213.0,511.14,6075.00,4.541,-0.4600,0.8580,0.9340,13.658
9574179,K02637.01,,CANDIDATE,3.988649990,3.51600,1.15,0.0492,1233.0,547.73,5692.00,4.288,0.1600,1.1880,0.9970,15.016
6211812,K02638.01,Kepler-1865 b,CONFIRMED,2.524017517,1.19680,1.50,0.0344,1203.0,495.14,5420.00,4.487,-0.0600,0.8710,0.8490,15.550
11391755,K02639.01,,CANDIDATE,25.112336200,7.92200,2.22,0.1707,691.0,53.73,6133.00,4.367,-0.0600,1.1120,1.0490,15.527
11391755,K02639.02,,CANDIDATE,2.121023807,0.36730,5.75,0.0329,1573.0,1446.50,6133.00,4.367,-0.0600,1.1120,1.0490,15.527
9088780,K02640.01,,CANDIDATE,33.180894530,15.24000,,,,,,,,,,13.226
8894646,K02641.01,,CANDIDATE,3.555579220,3.24000,0.84,0.0445,1270.0,615.03,5839.00,4.337,-0.1600,1.0820,0.9260,13.845
3234598,K02413.02,Kepler-383 c,CONFIRMED,31.201220200,4.07700,1.47,0.1734,406.0,6.44,4513.00,4.574,0.1600,0.7220,0.7120,15.070
8611832,K02414.01,Kepler-384 b,CONFIRMED,22.596825600,6.17900,1.30,0.1505,670.0,47.70,5610.00,4.301,-0.0400,1.1040,0.8890,13.584
8611832,K02414.02,Kepler-384 c,CONFIRMED,45.348638100,4.85800,1.61,0.2395,531.0,18.84,5610.00,4.301,-0.0400,1.1040,0.8890,13.584
5621586,K02415.01,Kepler-1836 b,CONFIRMED,5.254195890,2.98780,2.12,0.0602,1093.0,338.15,6123.00,4.472,-0.1400,0.9870,1.0530,15.659
9210387,K02416.01,Kepler-1837 b,CONFIRMED,5.906089020,2.40900,1.77,0.0650,1012.0,247.83,5966.00,4.493,-0.0200,0.9610,1.0490,15.466
11852982,K00247.01,Kepler-1712 b,CONFIRMED,13.815044490,2.32440,1.91,0.0903,391.0,5.52,3732.00,4.736,0.0200,0.5090,0.5150,14.216
8559152,K02488.01,Kepler-1256 b,CONFIRMED,12.412851800,4.29800,1.50,0.1063,933.0,179.24,5945.00,4.196,-0.0200,1.3460,1.0390,13.539
2718778,K02489.01,Kepler-1844 b,CONFIRMED,3.924530090,3.69100,1.82,0.0478,1074.0,314.25,5776.00,4.554,-0.1800,0.8490,0.9390,15.708
3122913,K02490.01,Kepler-1845 b,CONFIRMED,11.606530610,2.19400,1.88,0.0885,584.0,27.47,4703.00,4.582,-0.1400,0.7010,0.6860,15.701
9229657,K02491.01,Kepler-1257 b,CONFIRMED,2.668312740,2.41410,1.48,0.0376,1252.0,581.38,5806.00,4.528,-0.0400,0.8990,0.9960,15.553
10415227,K02562.01,,FALSE POSITIVE,2.932250900,2.93100,1.33,0.0407,1312.0,700.81,6106.00,4.487,-0.1600,0.9660,1.0430,15.662
5175024,K02563.01,Kepler-1279 b,CONFIRMED,23.477255300,6.73500,1.34,0.1633,738.0,70.05,6384.00,4.361,-0.2400,1.1210,1.0460,13.973
9026749,K02564.01,Kepler-1280 b,CONFIRMED,66.557672800,10.53200,4.96,0.3800,757.0,77.68,5734.00,3.591,0.2600,3.4050,1.6480,14.074
12216278,K02565.01,,FALSE POSITIVE,2.019486070,5.24800,2.15,0.0311,1430.0,988.37,5884.00,4.481,-0.1000,0.9440,0.9850,15.415
9159242,K02566.01,,FALSE POSITIVE,3.044682290,5.95100,0.86,0.0383,1244.0,566.03,5575.00,4.363,-0.2400,0.9800,0.8100,14.028
12061096,K02642.01,,FALSE POSITIVE,15.050283130,1.84800,2.46,0.1233,735.0,69.16,5887.00,4.490,0.2100,0.9890,1.1020,15.612
5794240,K00254.01,Kepler-45 b,CONFIRMED,2.455240626,1.72722,10.60,0.0298,730.0,67.30,3793.00,4.697,0.3200,0.5680,0.5870,15.979
6933567,K02643.01,Kepler-1301 b,CONFIRMED,9.082334110,2.00800,1.35,0.0815,734.0,68.75,5354.00,4.587,-0.0800,0.7880,0.8840,15.400
9993529,K02644.01,,FALSE POSITIVE,0.790539912,1.05670,1.24,0.0152,1502.0,1200.65,4791.00,4.541,0.1000,0.7670,0.7470,14.864
11303815,K02645.01,,FALSE POSITIVE,1.705782214,1.00700,1.82,0.0269,1455.0,1060.41,5387.00,4.380,0.1800,1.0090,0.8900,15.272
6044553,K02646.01,,FALSE POSITIVE,0.532086296,4.02300,16.99,0.0118,1790.0,2417.28,5271.00,4.636,-0.4000,0.6980,0.7730,15.397
9654468,K02417.01,Kepler-1684 b,CONFIRMED,47.705256600,5.95900,2.89,0.2253,347.0,3.42,4551.00,4.609,-0.1400,0.6720,0.6690,16.220
4349452,K00244.02,Kepler-25 b,CONFIRMED,6.238535444,3.52550,2.53,0.0685,1185.0,465.61,6267.00,4.280,-0.0600,1.2580,1.0970,10.734
10027247,K02418.01,Kepler-1229 b,CONFIRMED,86.829519000,7.46400,1.68,0.3013,196.0,0.35,3576.00,4.791,0.1600,0.4630,0.4820,15.474
6343170,K02419.01,Kepler-1230 b,CONFIRMED,9.956670350,3.53400,3.41,0.0921,946.0,189.48,6165.00,4.365,-0.0800,1.1150,1.0480,15.309
7107802,K02420.01,Kepler-1231 b,CONFIRMED,10.417287220,4.12500,1.64,0.0914,870.0,135.34,5557.00,4.288,0.1400,1.1510,0.9360,14.746
11752632,K02492.01,Kepler-1258 b,CONFIRMED,0.984941669,1.97240,1.49,0.0201,2335.0,7044.68,5825.00,4.046,0.1400,1.6620,1.1210,13.835
10028535,K02493.01,Kepler-1259 b,CONFIRMED,0.663085361,1.15220,1.60,0.0141,1681.0,1894.94,5172.00,4.600,0.0700,0.7670,0.8780,15.304
7047207,K02494.01,Kepler-1260 b,CONFIRMED,19.118742500,6.80500,2.33,0.1444,823.0,108.48,5862.00,4.148,0.1600,1.4630,1.0970,14.838
5212220,K02495.01,,FALSE POSITIVE,1.087491010,1.61920,4.91,0.0235,3081.0,21388.70,5988.00,3.594,-0.2200,3.2040,1.4690,13.214
9964748,K02496.01,,FALSE POSITIVE,1.183818383,1.39300,0.91,0.0222,1775.0,2337.65,6014.00,4.459,-0.0600,0.9920,1.0290,14.675
9842937,K02567.01,,FALSE POSITIVE,4.988450990,7.45300,1.33,0.0545,1055.0,292.71,5695.00,4.411,-0.2000,0.9610,0.8680,15.331
9757613,K00250.03,Kepler-26 d,CONFIRMED,3.543919702,1.87170,1.21,0.0370,652.0,42.68,3879.00,4.708,-0.1200,0.5370,0.5370,15.473
8247770,K02569.01,,CANDIDATE,8.281570720,3.10000,1.37,0.0795,956.0,197.82,5640.00,4.288,0.1600,1.1750,0.9760,14.273
6867588,K02571.01,,CANDIDATE,0.826284420,0.96030,0.96,0.0166,1629.0,1654.69,5218.00,4.548,0.1600,0.8290,0.8860,14.434
7501646,K02572.01,,CANDIDATE,6.377052950,1.94900,2.15,0.0691,935.0,180.66,5672.00,4.503,0.3600,0.9650,1.0800,15.522
